sales_key,date_key,sku_key,store_key,supplier_key,quantity_sold,unit_selling_price,discount_applied,is_promotion_active,competitor_price
36514,20260520,21,8,8,1,508.06,0.0,False,480.06
36515,20260520,23,8,7,1,696.04,0.0,False,685.25
36516,20260520,24,8,10,8,545.85,0.0,False,509.84
36517,20260520,25,8,7,1,153.52,0.0,False,163.53
36518,20260520,31,8,2,7,60.98,0.0,False,57.37
36519,20260520,33,8,8,2,340.22,0.0,False,343.18
36520,20260520,36,8,4,1,496.39,49.64,True,490.09
36521,20260520,45,8,8,10,336.44,336.44,True,328.55
36522,20260520,50,8,7,1,332.1,0.0,False,343.95
36523,20260520,51,8,1,7,283.97,0.0,False,288.47
36524,20260520,55,8,4,9,249.41,0.0,False,254.26
36525,20260520,60,8,5,8,115.47,0.0,False,109.93
36526,20260520,64,8,2,4,176.89,0.0,False,175.5
36527,20260520,75,8,4,6,339.64,0.0,False,352.68
36528,20260520,83,8,10,1,361.54,0.0,False,345.69
36529,20260520,84,8,10,7,390.41,0.0,False,395.77
36530,20260520,89,8,1,7,41.28,0.0,False,43.85
36531,20260520,94,8,7,4,554.62,0.0,False,605.94
36532,20260520,101,8,1,4,529.42,0.0,False,528.89
36533,20260520,102,8,4,9,452.34,0.0,False,421.86
36534,20260520,115,8,9,6,127.28,0.0,False,127.14
36535,20260520,119,8,5,6,297.48,0.0,False,268.67
36536,20260520,121,8,7,3,636.43,0.0,False,680.21
36537,20260520,122,8,3,9,402.17,0.0,False,425.82
36538,20260520,129,8,4,10,645.79,0.0,False,595.41
36539,20260520,144,8,7,6,71.77,0.0,False,72.57
36540,20260520,145,8,10,5,250.74,0.0,False,262.93
36541,20260520,147,8,3,10,163.8,0.0,False,154.61
36542,20260520,3,9,6,9,154.25,0.0,False,153.71
36543,20260520,8,9,10,2,148.91,0.0,False,158.28
36544,20260520,10,9,1,9,68.48,0.0,False,64.71
36545,20260520,20,9,2,1,697.92,0.0,False,639.18
36546,20260520,22,9,2,8,471.29,377.03,True,448.38
36547,20260520,36,9,5,2,496.39,0.0,False,480.46
36548,20260520,53,9,4,8,501.67,0.0,False,508.75
36549,20260520,55,9,10,5,249.41,0.0,False,240.76
36550,20260520,68,9,4,9,417.57,0.0,False,424.88
36551,20260520,69,9,4,9,763.32,0.0,False,769.1
36552,20260520,88,9,8,6,454.13,0.0,False,454.65
36553,20260520,97,9,6,7,456.24,0.0,False,412.79
36554,20260520,103,9,10,10,183.2,0.0,False,188.19
36555,20260520,106,9,8,10,520.47,520.47,True,554.94
36556,20260520,107,9,8,5,278.42,0.0,False,293.6
36557,20260520,118,9,6,6,288.84,0.0,False,285.4
36558,20260520,125,9,6,1,105.26,0.0,False,96.84
36559,20260520,126,9,5,3,632.86,0.0,False,635.95
36560,20260520,127,9,8,5,794.94,0.0,False,748.15
36561,20260520,133,9,3,3,82.08,0.0,False,74.0
36562,20260520,149,9,9,10,153.75,0.0,False,150.27
36563,20260520,4,10,10,3,416.76,0.0,False,422.79
36564,20260520,5,10,1,5,90.27,0.0,False,88.5
36565,20260520,20,10,7,9,697.92,0.0,False,644.04
36566,20260520,21,10,9,3,508.06,0.0,False,500.15
36567,20260520,22,10,2,7,471.29,329.9,True,447.36
36568,20260520,26,10,3,9,37.29,0.0,False,39.55
36569,20260520,34,10,1,6,436.02,0.0,False,465.4
36570,20260520,40,10,5,7,32.82,0.0,False,36.02
36571,20260520,42,10,1,10,603.01,0.0,False,586.78
36572,20260520,44,10,10,9,650.5,0.0,False,592.07
36573,20260520,45,10,1,1,336.44,0.0,False,335.95
36574,20260520,49,10,1,1,97.63,0.0,False,97.98
36575,20260520,50,10,5,10,332.1,0.0,False,361.62
36576,20260520,55,10,9,4,249.41,0.0,False,230.58
36577,20260520,57,10,8,10,99.94,0.0,False,109.01
36578,20260520,60,10,10,4,115.47,0.0,False,122.4
36579,20260520,69,10,8,4,763.32,0.0,False,836.49
36580,20260520,70,10,4,1,236.35,0.0,False,228.93
36581,20260520,81,10,3,2,124.73,0.0,False,119.86
36582,20260520,88,10,10,4,454.13,0.0,False,438.65
36583,20260520,94,10,1,3,554.62,0.0,False,536.04
36584,20260520,110,10,3,2,206.67,0.0,False,189.29
36585,20260520,136,10,6,7,498.42,0.0,False,504.58
36586,20260520,139,10,3,3,595.48,0.0,False,646.76
36587,20260520,142,10,10,5,101.55,0.0,False,111.0
36588,20260520,143,10,6,9,640.58,0.0,False,586.8
36589,20260520,145,10,4,4,250.74,0.0,False,255.57
36590,20260520,24,11,8,10,545.85,0.0,False,568.8
36591,20260520,25,11,2,7,153.52,0.0,False,162.4
36592,20260520,26,11,2,7,37.29,0.0,False,34.75
36593,20260520,33,11,7,8,340.22,0.0,False,335.73
36594,20260520,55,11,3,2,249.41,0.0,False,249.9
36595,20260520,63,11,7,3,297.88,0.0,False,284.09
36596,20260520,65,11,1,8,798.52,0.0,False,870.97
36597,20260520,84,11,2,4,390.41,0.0,False,403.75
36598,20260520,88,11,6,3,454.13,0.0,False,480.2
36599,20260520,100,11,3,6,53.92,0.0,False,55.04
36600,20260520,105,11,1,9,804.99,0.0,False,818.46
36601,20260520,107,11,7,3,278.42,0.0,False,304.54
36602,20260520,108,11,8,9,321.35,0.0,False,339.03
36603,20260520,116,11,10,10,506.55,0.0,False,526.56
36604,20260520,149,11,10,2,153.75,0.0,False,162.39
36605,20260520,4,12,2,10,416.76,0.0,False,418.91
36606,20260520,6,12,7,4,518.23,0.0,False,466.93
36607,20260520,15,12,10,2,275.78,55.16,True,296.71
36608,20260520,16,12,8,10,512.21,0.0,False,465.59
36609,20260520,24,12,8,7,545.85,0.0,False,498.86
36610,20260520,28,12,10,5,623.27,0.0,False,569.7
36611,20260520,42,12,9,9,603.01,0.0,False,575.04
36612,20260520,45,12,9,4,336.44,0.0,False,311.74
36613,20260520,47,12,2,1,708.87,70.89,True,745.07
36614,20260520,48,12,10,9,223.93,0.0,False,226.22
36615,20260520,49,12,4,4,97.63,0.0,False,99.85
36616,20260520,55,12,5,1,249.41,0.0,False,239.11
36617,20260520,56,12,9,7,182.3,0.0,False,186.48
36618,20260520,60,12,6,9,115.47,0.0,False,109.28
36619,20260520,62,12,3,1,512.05,0.0,False,502.9
36620,20260520,63,12,10,2,297.88,0.0,False,297.4
36621,20260520,75,12,9,9,339.64,0.0,False,355.26
36622,20260520,79,12,5,6,539.44,0.0,False,493.18
36623,20260520,80,12,8,7,502.44,0.0,False,540.82
36624,20260520,82,12,2,3,493.24,0.0,False,485.65
36625,20260520,88,12,9,5,454.13,0.0,False,485.74
36626,20260520,95,12,1,10,154.99,0.0,False,155.14
36627,20260520,110,12,2,3,206.67,0.0,False,218.01
36628,20260520,126,12,6,6,632.86,0.0,False,686.36
36629,20260520,130,12,6,8,243.53,0.0,False,240.8
36630,20260520,131,12,2,3,722.1,0.0,False,654.04
36631,20260520,135,12,1,9,707.96,0.0,False,668.7
36632,20260520,137,12,3,5,135.85,0.0,False,134.08
36633,20260520,145,12,4,1,250.74,0.0,False,240.76
36634,20260520,146,12,3,6,40.78,0.0,False,38.72
36635,20260520,148,12,8,7,304.97,0.0,False,325.15
36636,20260520,150,12,2,5,501.62,0.0,False,513.66
36637,20260520,23,13,3,7,696.04,0.0,False,662.96
36638,20260520,27,13,9,5,592.88,0.0,False,550.34
36639,20260520,31,13,3,10,60.98,0.0,False,59.71
36640,20260520,32,13,2,7,608.03,0.0,False,549.81
36641,20260520,43,13,6,3,350.68,0.0,False,382.47
36642,20260520,45,13,9,6,336.44,0.0,False,358.16
36643,20260520,47,13,5,10,708.87,0.0,False,679.53
36644,20260520,65,13,8,7,798.52,558.96,True,776.54
36645,20260520,73,13,9,10,537.63,0.0,False,484.13
36646,20260520,75,13,6,8,339.64,0.0,False,346.38
36647,20260520,86,13,2,6,149.46,0.0,False,148.53
36648,20260520,93,13,1,2,38.79,0.0,False,38.57
36649,20260520,112,13,5,9,579.8,0.0,False,534.89
36650,20260520,122,13,3,2,402.17,0.0,False,367.26
36651,20260520,130,13,8,2,243.53,0.0,False,219.41
36652,20260520,134,13,8,8,204.83,0.0,False,222.69
36653,20260520,135,13,5,3,707.96,0.0,False,708.51
36654,20260520,150,13,3,1,501.62,0.0,False,493.42
36655,20260520,5,14,6,6,90.27,54.16,True,94.61
36656,20260520,16,14,9,5,512.21,0.0,False,515.46
36657,20260520,25,14,5,5,153.52,0.0,False,146.39
36658,20260520,33,14,9,2,340.22,0.0,False,358.37
36659,20260520,45,14,5,10,336.44,0.0,False,328.89
36660,20260520,48,14,6,10,223.93,0.0,False,234.55
36661,20260520,52,14,4,5,39.82,0.0,False,40.52
36662,20260520,56,14,4,6,182.3,0.0,False,192.14
36663,20260520,77,14,5,8,583.84,0.0,False,618.91
36664,20260520,78,14,8,4,173.01,0.0,False,167.0
36665,20260520,93,14,1,9,38.79,0.0,False,40.22
36666,20260520,97,14,8,2,456.24,0.0,False,476.03
36667,20260520,103,14,2,9,183.2,0.0,False,182.8
36668,20260520,105,14,7,8,804.99,0.0,False,875.03
36669,20260520,109,14,6,6,757.46,0.0,False,689.85
36670,20260520,113,14,5,7,447.09,0.0,False,423.73
36671,20260520,140,14,2,3,224.01,0.0,False,227.36
36672,20260520,141,14,1,2,339.01,0.0,False,319.3
36673,20260520,144,14,10,8,71.77,0.0,False,68.39
36674,20260520,148,14,5,6,304.97,0.0,False,284.73
36675,20260520,2,15,8,7,449.68,0.0,False,490.69
36676,20260520,5,15,1,3,90.27,0.0,False,92.15
36677,20260520,15,15,10,2,275.78,0.0,False,269.02
36678,20260520,24,15,7,10,545.85,0.0,False,599.71
36679,20260520,29,15,5,2,245.81,0.0,False,267.02
36680,20260520,42,15,3,6,603.01,0.0,False,644.21
36681,20260520,70,15,9,8,236.35,0.0,False,221.95
36682,20260520,78,15,3,10,173.01,173.01,True,155.93
36683,20260520,79,15,8,4,539.44,0.0,False,569.79
36684,20260520,81,15,7,8,124.73,0.0,False,135.64
36685,20260520,87,15,7,10,182.16,0.0,False,192.29
36686,20260520,89,15,4,2,41.28,8.26,True,43.68
36687,20260520,92,15,7,7,38.43,0.0,False,37.28
36688,20260520,96,15,6,4,723.03,0.0,False,758.07
36689,20260520,101,15,9,1,529.42,0.0,False,571.86
36690,20260520,110,15,4,10,206.67,0.0,False,192.49
36691,20260520,123,15,5,2,406.78,0.0,False,383.84
36692,20260520,124,15,4,10,146.99,0.0,False,155.53
36693,20260520,129,15,2,2,645.79,0.0,False,661.38
36694,20260520,138,15,1,10,27.67,0.0,False,28.68
36695,20260521,16,1,8,2,512.21,0.0,False,476.58
36696,20260521,17,1,5,9,345.67,0.0,False,353.61
36697,20260521,23,1,6,7,696.04,0.0,False,752.6
36698,20260521,26,1,6,6,37.29,0.0,False,34.64
36699,20260521,35,1,7,10,101.36,0.0,False,99.65
36700,20260521,45,1,2,8,336.44,0.0,False,325.39
36701,20260521,56,1,2,4,182.3,0.0,False,164.22
36702,20260521,74,1,5,1,184.46,0.0,False,180.4
36703,20260521,77,1,5,3,583.84,0.0,False,631.98
36704,20260521,96,1,4,4,723.03,0.0,False,699.77
36705,20260521,102,1,3,9,452.34,407.11,True,446.19
36706,20260521,111,1,9,2,557.6,0.0,False,562.54
36707,20260521,124,1,5,7,146.99,0.0,False,139.07
36708,20260521,134,1,8,9,204.83,0.0,False,210.17
36709,20260521,142,1,6,2,101.55,20.31,True,101.16
36710,20260521,147,1,10,9,163.8,0.0,False,172.96
36711,20260521,6,2,10,1,518.23,0.0,False,560.18
36712,20260521,25,2,1,5,153.52,76.76,True,158.43
36713,20260521,32,2,8,7,608.03,425.62,True,650.23
36714,20260521,40,2,10,9,32.82,29.54,True,30.85
36715,20260521,42,2,9,7,603.01,0.0,False,623.07
36716,20260521,44,2,4,7,650.5,0.0,False,667.25
36717,20260521,45,2,8,3,336.44,100.93,True,328.16
36718,20260521,50,2,2,1,332.1,0.0,False,364.96
36719,20260521,52,2,6,2,39.82,0.0,False,40.95
36720,20260521,55,2,6,8,249.41,0.0,False,257.67
36721,20260521,65,2,6,1,798.52,0.0,False,807.11
36722,20260521,66,2,2,10,63.66,0.0,False,60.37
36723,20260521,71,2,8,3,795.69,0.0,False,811.29
36724,20260521,74,2,7,9,184.46,0.0,False,196.21
36725,20260521,93,2,10,5,38.79,0.0,False,39.8
36726,20260521,101,2,6,2,529.42,0.0,False,566.36
36727,20260521,103,2,5,4,183.2,0.0,False,167.62
36728,20260521,110,2,8,7,206.67,0.0,False,192.19
36729,20260521,115,2,5,1,127.28,12.73,True,118.89
36730,20260521,132,2,4,3,557.78,0.0,False,537.84
36731,20260521,140,2,1,1,224.01,0.0,False,231.42
36732,20260521,144,2,8,1,71.77,7.18,True,74.14
36733,20260521,150,2,7,7,501.62,0.0,False,469.21
36734,20260521,15,3,6,8,275.78,0.0,False,276.55
36735,20260521,25,3,9,2,153.52,0.0,False,160.23
36736,20260521,27,3,4,5,592.88,0.0,False,598.96
36737,20260521,31,3,1,9,60.98,0.0,False,59.62
36738,20260521,32,3,8,10,608.03,0.0,False,575.97
36739,20260521,34,3,4,10,436.02,0.0,False,400.14
36740,20260521,45,3,2,7,336.44,0.0,False,335.79
36741,20260521,46,3,2,9,93.46,0.0,False,98.4
36742,20260521,53,3,10,1,501.67,0.0,False,467.98
36743,20260521,54,3,1,4,329.46,0.0,False,324.93
36744,20260521,56,3,3,4,182.3,0.0,False,167.31
36745,20260521,59,3,6,4,300.08,0.0,False,291.47
36746,20260521,70,3,3,1,236.35,0.0,False,217.43
36747,20260521,71,3,6,10,795.69,0.0,False,722.99
36748,20260521,102,3,9,4,452.34,180.94,True,453.15
36749,20260521,105,3,8,10,804.99,0.0,False,820.38
36750,20260521,106,3,7,5,520.47,0.0,False,571.3
36751,20260521,109,3,2,6,757.46,0.0,False,767.37
36752,20260521,112,3,1,5,579.8,289.9,True,529.05
36753,20260521,123,3,9,7,406.78,0.0,False,447.37
36754,20260521,125,3,8,7,105.26,0.0,False,100.13
36755,20260521,127,3,2,3,794.94,0.0,False,771.72
36756,20260521,129,3,8,2,645.79,0.0,False,604.12
36757,20260521,4,4,5,10,416.76,0.0,False,436.39
36758,20260521,5,4,3,2,90.27,0.0,False,98.42
36759,20260521,14,4,6,3,530.82,0.0,False,518.57
36760,20260521,16,4,9,1,512.21,0.0,False,462.52
36761,20260521,32,4,3,1,608.03,0.0,False,605.38
36762,20260521,66,4,5,4,63.66,0.0,False,63.86
36763,20260521,72,4,3,6,174.33,0.0,False,161.73
36764,20260521,86,4,6,9,149.46,0.0,False,152.42
36765,20260521,87,4,9,4,182.16,0.0,False,184.75
36766,20260521,107,4,9,3,278.42,0.0,False,303.29
36767,20260521,119,4,5,7,297.48,0.0,False,313.58
36768,20260521,128,4,2,5,466.4,0.0,False,494.05
36769,20260521,134,4,5,9,204.83,0.0,False,206.13
36770,20260521,137,4,7,1,135.85,0.0,False,144.01
36771,20260521,138,4,2,10,27.67,0.0,False,29.44
36772,20260521,139,4,1,9,595.48,0.0,False,653.15
36773,20260521,146,4,10,3,40.78,0.0,False,37.69
36774,20260521,148,4,3,6,304.97,0.0,False,289.76
36775,20260521,6,5,5,10,518.23,0.0,False,555.18
36776,20260521,8,5,10,4,148.91,0.0,False,142.21
36777,20260521,19,5,3,8,42.25,0.0,False,41.8
36778,20260521,32,5,1,1,608.03,60.8,True,655.22
36779,20260521,34,5,9,4,436.02,0.0,False,401.49
36780,20260521,41,5,3,8,663.34,0.0,False,601.69
36781,20260521,54,5,8,2,329.46,0.0,False,324.22
36782,20260521,57,5,1,10,99.94,0.0,False,107.56
36783,20260521,58,5,10,3,686.72,0.0,False,633.77
36784,20260521,61,5,8,9,161.28,0.0,False,175.0
36785,20260521,63,5,5,4,297.88,0.0,False,305.09
36786,20260521,78,5,8,10,173.01,0.0,False,187.8
36787,20260521,95,5,8,2,154.99,31.0,True,158.19
36788,20260521,111,5,7,6,557.6,0.0,False,510.53
36789,20260521,127,5,9,2,794.94,0.0,False,766.49
36790,20260521,135,5,6,7,707.96,0.0,False,647.95
36791,20260521,136,5,6,10,498.42,0.0,False,541.06
36792,20260521,137,5,7,2,135.85,0.0,False,149.32
36793,20260521,9,6,1,1,108.7,0.0,False,114.95
36794,20260521,12,6,2,4,741.38,296.55,True,726.1
36795,20260521,19,6,5,3,42.25,0.0,False,41.81
36796,20260521,21,6,1,1,508.06,0.0,False,538.13
36797,20260521,23,6,9,8,696.04,0.0,False,753.12
36798,20260521,25,6,2,6,153.52,0.0,False,153.83
36799,20260521,27,6,6,7,592.88,0.0,False,633.1
36800,20260521,28,6,4,4,623.27,0.0,False,658.3
36801,20260521,30,6,2,4,733.32,0.0,False,726.41
36802,20260521,39,6,5,2,328.67,0.0,False,302.93
36803,20260521,40,6,6,7,32.82,0.0,False,34.93
36804,20260521,44,6,8,10,650.5,0.0,False,647.56
36805,20260521,48,6,9,7,223.93,0.0,False,217.96
36806,20260521,50,6,1,9,332.1,0.0,False,337.12
36807,20260521,58,6,3,1,686.72,0.0,False,721.29
36808,20260521,68,6,6,1,417.57,0.0,False,406.41
36809,20260521,69,6,3,3,763.32,0.0,False,836.18
36810,20260521,71,6,4,7,795.69,0.0,False,806.68
36811,20260521,84,6,1,10,390.41,0.0,False,403.48
36812,20260521,85,6,6,4,163.15,0.0,False,162.12
36813,20260521,87,6,10,8,182.16,0.0,False,180.92
36814,20260521,94,6,1,8,554.62,0.0,False,514.6
36815,20260521,100,6,10,9,53.92,0.0,False,53.68
36816,20260521,101,6,3,10,529.42,0.0,False,555.42
36817,20260521,114,6,10,1,217.44,0.0,False,204.8
36818,20260521,117,6,10,3,614.33,0.0,False,675.65
36819,20260521,127,6,5,7,794.94,0.0,False,807.14
36820,20260521,129,6,5,10,645.79,0.0,False,608.41
36821,20260521,130,6,8,5,243.53,121.77,True,259.06
36822,20260521,132,6,10,3,557.78,0.0,False,586.81
36823,20260521,135,6,6,3,707.96,212.39,True,683.87
36824,20260521,136,6,10,2,498.42,0.0,False,456.1
36825,20260521,140,6,10,3,224.01,0.0,False,229.15
36826,20260521,144,6,9,5,71.77,0.0,False,75.74
36827,20260521,145,6,4,3,250.74,75.22,True,233.81
36828,20260521,7,7,8,4,557.67,223.07,True,608.36
36829,20260521,37,7,8,6,287.49,0.0,False,274.2
36830,20260521,38,7,2,7,375.47,0.0,False,372.72
36831,20260521,45,7,5,6,336.44,0.0,False,337.94
36832,20260521,54,7,4,1,329.46,0.0,False,331.63
36833,20260521,63,7,4,6,297.88,0.0,False,305.44
36834,20260521,64,7,5,6,176.89,106.13,True,190.59
36835,20260521,77,7,1,9,583.84,0.0,False,587.53
36836,20260521,92,7,9,1,38.43,0.0,False,38.0
36837,20260521,101,7,2,1,529.42,0.0,False,503.43
36838,20260521,107,7,9,4,278.42,0.0,False,295.16
36839,20260521,109,7,1,4,757.46,0.0,False,737.4
36840,20260521,111,7,8,1,557.6,0.0,False,571.14
36841,20260521,114,7,2,5,217.44,0.0,False,206.7
36842,20260521,116,7,2,4,506.55,0.0,False,486.52
36843,20260521,120,7,6,2,643.79,0.0,False,627.05
36844,20260521,132,7,5,10,557.78,0.0,False,524.71
36845,20260521,144,7,7,3,71.77,0.0,False,75.14
36846,20260521,43,8,5,3,350.68,0.0,False,358.27
36847,20260521,47,8,7,2,708.87,0.0,False,644.13
36848,20260521,57,8,7,7,99.94,0.0,False,103.53
36849,20260521,66,8,1,9,63.66,0.0,False,59.14
36850,20260521,74,8,3,10,184.46,0.0,False,192.98
36851,20260521,79,8,1,3,539.44,0.0,False,586.22
36852,20260521,87,8,9,2,182.16,36.43,True,188.1
36853,20260521,91,8,2,10,300.54,0.0,False,319.12
36854,20260521,93,8,4,10,38.79,0.0,False,37.3
36855,20260521,134,8,9,6,204.83,0.0,False,194.24
36856,20260521,137,8,6,3,135.85,0.0,False,147.66
36857,20260521,140,8,5,1,224.01,0.0,False,237.59
36858,20260521,6,9,6,2,518.23,0.0,False,534.43
36859,20260521,8,9,4,8,148.91,0.0,False,148.39
36860,20260521,26,9,3,1,37.29,0.0,False,37.59
36861,20260521,50,9,2,5,332.1,0.0,False,325.53
36862,20260521,52,9,2,5,39.82,0.0,False,41.18
36863,20260521,67,9,7,8,468.26,0.0,False,446.83
36864,20260521,68,9,2,7,417.57,0.0,False,413.53
36865,20260521,71,9,7,1,795.69,0.0,False,800.45
36866,20260521,77,9,7,6,583.84,0.0,False,554.5
36867,20260521,81,9,5,9,124.73,0.0,False,137.05
36868,20260521,91,9,9,5,300.54,0.0,False,290.99
36869,20260521,98,9,3,4,618.22,0.0,False,657.28
36870,20260521,105,9,7,3,804.99,241.5,True,823.21
36871,20260521,106,9,8,3,520.47,156.14,True,522.23
36872,20260521,110,9,7,7,206.67,0.0,False,214.75
36873,20260521,113,9,6,5,447.09,0.0,False,485.42
36874,20260521,123,9,8,8,406.78,0.0,False,367.26
36875,20260521,124,9,3,3,146.99,0.0,False,137.65
36876,20260521,127,9,10,8,794.94,0.0,False,771.64
36877,20260521,144,9,7,2,71.77,0.0,False,72.75
36878,20260521,147,9,2,6,163.8,0.0,False,170.19
36879,20260521,149,9,10,4,153.75,0.0,False,166.17
36880,20260521,4,10,5,8,416.76,0.0,False,379.22
36881,20260521,13,10,1,10,282.5,0.0,False,280.76
36882,20260521,17,10,8,9,345.67,0.0,False,347.01
36883,20260521,21,10,8,6,508.06,0.0,False,541.98
36884,20260521,25,10,2,10,153.52,0.0,False,153.43
36885,20260521,37,10,9,3,287.49,0.0,False,305.06
36886,20260521,38,10,4,10,375.47,0.0,False,375.17
36887,20260521,42,10,3,7,603.01,0.0,False,544.54
36888,20260521,45,10,6,1,336.44,0.0,False,318.1
36889,20260521,50,10,6,7,332.1,0.0,False,341.83
36890,20260521,57,10,9,1,99.94,0.0,False,109.89
36891,20260521,58,10,8,9,686.72,0.0,False,646.75
36892,20260521,63,10,6,1,297.88,0.0,False,288.39
36893,20260521,65,10,2,4,798.52,0.0,False,839.67
36894,20260521,76,10,1,7,202.69,0.0,False,207.56
36895,20260521,84,10,10,7,390.41,0.0,False,408.43
36896,20260521,89,10,2,2,41.28,0.0,False,40.84
36897,20260521,91,10,3,1,300.54,0.0,False,286.39
36898,20260521,99,10,9,9,436.57,0.0,False,421.84
36899,20260521,107,10,9,9,278.42,0.0,False,281.18
36900,20260521,139,10,10,8,595.48,0.0,False,564.29
36901,20260521,13,11,3,6,282.5,0.0,False,299.49
36902,20260521,32,11,10,10,608.03,0.0,False,596.02
36903,20260521,35,11,6,1,101.36,0.0,False,100.39
36904,20260521,50,11,8,2,332.1,0.0,False,314.23
36905,20260521,52,11,7,4,39.82,0.0,False,43.63
36906,20260521,54,11,2,5,329.46,0.0,False,300.48
36907,20260521,61,11,5,9,161.28,0.0,False,150.67
36908,20260521,65,11,6,2,798.52,0.0,False,842.18
36909,20260521,76,11,2,9,202.69,0.0,False,213.17
36910,20260521,77,11,7,1,583.84,0.0,False,569.73
36911,20260521,87,11,2,7,182.16,0.0,False,182.79
36912,20260521,88,11,10,6,454.13,0.0,False,441.69
36913,20260521,95,11,10,9,154.99,0.0,False,149.98
36914,20260521,114,11,9,8,217.44,0.0,False,197.04
36915,20260521,115,11,2,3,127.28,0.0,False,128.51
36916,20260521,117,11,1,5,614.33,0.0,False,561.62
36917,20260521,119,11,7,5,297.48,0.0,False,306.92
36918,20260521,126,11,6,7,632.86,0.0,False,644.92
36919,20260521,128,11,2,5,466.4,0.0,False,421.52
36920,20260521,132,11,2,2,557.78,0.0,False,551.17
36921,20260521,135,11,2,8,707.96,0.0,False,673.22
36922,20260521,140,11,5,3,224.01,0.0,False,228.02
36923,20260521,142,11,3,4,101.55,0.0,False,107.49
36924,20260521,144,11,1,9,71.77,0.0,False,74.73
36925,20260521,145,11,4,9,250.74,0.0,False,267.43
36926,20260521,146,11,2,3,40.78,0.0,False,38.99
36927,20260521,6,12,5,3,518.23,0.0,False,467.73
36928,20260521,9,12,9,5,108.7,54.35,True,109.78
36929,20260521,15,12,7,9,275.78,0.0,False,282.91
36930,20260521,17,12,3,4,345.67,0.0,False,346.57
36931,20260521,20,12,4,9,697.92,0.0,False,715.15
36932,20260521,43,12,8,10,350.68,0.0,False,342.58
36933,20260521,50,12,8,4,332.1,0.0,False,345.38
36934,20260521,52,12,8,4,39.82,0.0,False,37.02
36935,20260521,53,12,10,2,501.67,0.0,False,537.94
36936,20260521,55,12,5,9,249.41,0.0,False,265.26
36937,20260521,67,12,3,5,468.26,0.0,False,462.31
36938,20260521,70,12,9,4,236.35,0.0,False,237.8
36939,20260521,72,12,3,4,174.33,0.0,False,159.44
36940,20260521,78,12,3,10,173.01,0.0,False,169.68
36941,20260521,79,12,9,6,539.44,0.0,False,506.71
36942,20260521,87,12,3,8,182.16,0.0,False,175.65
36943,20260521,95,12,3,6,154.99,92.99,True,147.25
36944,20260521,96,12,7,1,723.03,0.0,False,759.9
36945,20260521,99,12,1,8,436.57,0.0,False,452.12
36946,20260521,116,12,5,8,506.55,0.0,False,505.21
36947,20260521,118,12,7,7,288.84,0.0,False,274.0
36948,20260521,119,12,2,3,297.48,0.0,False,296.98
36949,20260521,129,12,9,6,645.79,0.0,False,661.24
36950,20260521,142,12,3,1,101.55,0.0,False,105.42
36951,20260521,10,13,5,10,68.48,0.0,False,74.14
36952,20260521,37,13,10,4,287.49,0.0,False,286.41
36953,20260521,42,13,2,8,603.01,0.0,False,643.59
36954,20260521,44,13,5,8,650.5,0.0,False,597.67
36955,20260521,52,13,8,10,39.82,0.0,False,39.06
36956,20260521,58,13,7,7,686.72,0.0,False,627.43
36957,20260521,62,13,7,9,512.05,0.0,False,545.83
36958,20260521,65,13,3,5,798.52,0.0,False,829.09
36959,20260521,67,13,8,8,468.26,0.0,False,436.72
36960,20260521,72,13,1,7,174.33,0.0,False,185.57
36961,20260521,73,13,9,2,537.63,0.0,False,523.41
36962,20260521,84,13,3,9,390.41,0.0,False,385.19
36963,20260521,101,13,10,4,529.42,0.0,False,540.66
36964,20260521,132,13,5,8,557.78,0.0,False,604.52
36965,20260521,133,13,3,6,82.08,0.0,False,79.43
36966,20260521,1,14,7,8,427.52,0.0,False,398.62
36967,20260521,3,14,1,2,154.25,30.85,True,145.58
36968,20260521,5,14,4,1,90.27,0.0,False,82.69
36969,20260521,6,14,5,7,518.23,0.0,False,516.93
36970,20260521,24,14,1,5,545.85,0.0,False,569.67
36971,20260521,28,14,1,10,623.27,0.0,False,586.82
36972,20260521,29,14,2,2,245.81,0.0,False,229.85
36973,20260521,30,14,10,1,733.32,0.0,False,754.41
36974,20260521,40,14,2,9,32.82,0.0,False,30.5
36975,20260521,45,14,3,10,336.44,0.0,False,350.27
36976,20260521,58,14,2,9,686.72,0.0,False,698.56
36977,20260521,62,14,3,3,512.05,0.0,False,545.4
36978,20260521,72,14,7,2,174.33,0.0,False,171.75
36979,20260521,77,14,3,2,583.84,0.0,False,618.4
36980,20260521,78,14,8,7,173.01,121.11,True,161.47
36981,20260521,92,14,10,3,38.43,0.0,False,39.23
36982,20260521,102,14,4,10,452.34,0.0,False,426.86
36983,20260521,103,14,2,2,183.2,0.0,False,166.7
36984,20260521,117,14,6,9,614.33,552.9,True,671.82
36985,20260521,124,14,2,7,146.99,0.0,False,154.73
36986,20260521,137,14,10,1,135.85,0.0,False,124.09
36987,20260521,139,14,8,5,595.48,297.74,True,564.73
36988,20260521,3,15,10,4,154.25,0.0,False,168.29
36989,20260521,9,15,2,10,108.7,108.7,True,116.31
36990,20260521,14,15,2,2,530.82,0.0,False,571.76
36991,20260521,21,15,4,7,508.06,0.0,False,475.76
36992,20260521,28,15,4,7,623.27,0.0,False,637.07
36993,20260521,51,15,6,2,283.97,0.0,False,296.7
