snapshot_key,date_key,employee_key,is_active,training_hours_completed,tenure_days,promotion_lag_months,performance_score
2038,20260118,541,True,3.2,540,18,5
2039,20220717,542,True,20.8,30,1,4
2040,20220915,542,True,20.4,90,3,3
2041,20221214,542,True,19.0,180,6,3
2042,20230612,542,True,9.2,360,12,3
2043,20231209,542,True,3.2,540,18,2
2044,20231203,543,True,6.5,30,1,3
2045,20240201,543,True,23.0,90,3,2
2046,20240501,543,True,4.2,180,6,3
2047,20241028,543,True,8.6,360,12,1
2048,20250311,544,True,4.3,30,1,4
2049,20250510,544,True,23.3,90,3,3
2050,20250808,544,True,12.6,180,6,1
2051,20260204,544,True,18.9,360,12,3
2052,20241212,546,True,23.3,30,1,4
2053,20250210,546,True,11.7,90,3,1
2054,20250511,546,True,2.3,180,6,3
2055,20251022,547,True,22.9,30,1,5
2056,20251221,547,True,12.0,90,3,4
2057,20260321,547,True,10.0,180,6,3
2058,20230828,548,True,22.4,30,1,1
2059,20231027,548,True,10.0,90,3,2
2060,20240125,548,True,20.5,180,6,3
2061,20240723,548,True,5.4,360,12,3
2062,20250119,548,True,10.0,540,18,3
2063,20211017,549,True,6.9,30,1,3
2064,20211216,549,True,15.5,90,3,5
2065,20220316,549,True,2.4,180,6,3
2066,20220912,549,True,13.9,360,12,3
2067,20241112,550,True,5.4,30,1,5
2068,20250111,550,True,14.0,90,3,3
2069,20250411,550,True,6.0,180,6,3
2070,20250921,551,True,18.3,30,1,4
2071,20251120,551,True,16.0,90,3,3
2072,20260218,551,True,16.6,180,6,4
2073,20260817,551,True,13.4,360,12,3
2074,20270213,551,True,9.0,540,18,1
2075,20240825,553,True,21.8,30,1,3
2076,20241024,553,True,4.0,90,3,3
2077,20250122,553,True,18.4,180,6,3
2078,20250721,553,True,7.6,360,12,3
2079,20240611,554,True,9.5,30,1,2
2080,20240810,554,True,16.0,90,3,3
2081,20241108,554,True,8.2,180,6,3
2082,20250507,554,True,22.6,360,12,3
2083,20251004,555,True,19.8,30,1,3
2084,20251203,555,True,17.6,90,3,3
2085,20260303,555,True,22.6,180,6,3
2086,20221013,556,True,17.2,30,1,3
2087,20221212,556,True,23.0,90,3,3
2088,20230312,556,True,15.6,180,6,4
2089,20230827,557,True,13.8,30,1,3
2090,20231026,557,True,12.7,90,3,3
2091,20240124,557,True,9.6,180,6,3
2092,20240722,557,True,11.5,360,12,5
2093,20250118,557,True,7.4,540,18,4
2094,20241219,558,True,19.0,30,1,3
2095,20250217,558,True,13.3,90,3,5
2096,20250518,558,True,7.1,180,6,3
2097,20251114,558,True,16.6,360,12,3
2098,20260128,559,True,5.3,30,1,4
2099,20260329,559,True,2.5,90,3,2
2100,20260627,559,True,18.6,180,6,4
2101,20261224,559,True,13.2,360,12,2
2102,20211104,561,True,12.1,30,1,2
2103,20220103,561,True,8.5,90,3,3
2104,20220403,561,True,5.1,180,6,3
2105,20220930,561,True,6.6,360,12,4
2106,20230329,561,True,16.8,540,18,4
2107,20230615,562,True,20.9,30,1,3
2108,20230814,562,True,2.6,90,3,5
2109,20231112,562,True,22.1,180,6,3
2110,20240510,562,True,17.9,360,12,3
2111,20241106,562,True,4.5,540,18,3
2112,20210828,563,True,18.0,30,1,3
2113,20211027,563,True,19.7,90,3,3
2114,20220125,563,True,15.9,180,6,3
2115,20220727,564,True,7.7,30,1,3
2116,20220925,564,True,12.4,90,3,3
2117,20221224,564,True,6.5,180,6,3
2118,20230622,564,True,6.8,360,12,4
2119,20231118,565,True,2.1,30,1,3
2120,20240117,565,True,12.7,90,3,3
2121,20240416,565,True,3.1,180,6,4
2122,20241013,565,True,8.6,360,12,3
2123,20250411,565,True,10.6,540,18,4
2124,20211101,566,True,11.1,30,1,2
2125,20211231,566,True,7.0,90,3,4
2126,20220331,566,True,18.1,180,6,3
2127,20220927,566,True,10.6,360,12,2
2128,20230117,567,True,9.5,30,1,5
2129,20230318,567,True,19.9,90,3,3
2130,20230616,567,True,19.5,180,6,1
2131,20231213,567,True,4.8,360,12,3
2132,20240610,567,True,21.8,540,18,3
2133,20221126,568,True,3.7,30,1,2
2134,20230125,568,True,13.1,90,3,5
2135,20230425,568,True,9.9,180,6,4
2136,20231022,568,True,23.4,360,12,3
2137,20240421,569,True,15.9,30,1,3
2138,20240620,569,True,9.1,90,3,3
2139,20240918,569,True,5.3,180,6,4
2140,20250317,569,True,21.1,360,12,3
2141,20250913,569,True,16.3,540,18,3
2142,20251024,570,True,15.8,30,1,5
2143,20251223,570,True,15.7,90,3,3
2144,20260323,570,True,23.2,180,6,3
2145,20240418,571,True,7.8,30,1,3
2146,20240617,571,True,15.3,90,3,4
2147,20240915,571,True,19.5,180,6,2
2148,20250314,571,True,15.1,360,12,3
2149,20250910,571,True,10.9,540,18,4
2150,20230412,572,True,14.1,30,1,3
2151,20230611,572,True,20.7,90,3,3
2152,20230909,572,True,10.9,180,6,2
2153,20240307,572,True,5.0,360,12,3
2154,20240628,573,True,7.2,30,1,3
2155,20240827,573,True,11.3,90,3,4
2156,20241125,573,True,18.9,180,6,3
2157,20250524,573,True,20.1,360,12,4
2158,20251120,573,True,13.8,540,18,3
2159,20240428,574,True,19.2,30,1,1
2160,20240627,574,True,8.5,90,3,2
2161,20240925,574,True,22.7,180,6,1
2162,20250324,574,True,7.2,360,12,2
2163,20250806,575,True,13.1,30,1,3
2164,20251005,575,True,4.3,90,3,3
2165,20260103,575,True,4.6,180,6,4
2166,20260702,575,True,17.7,360,12,3
2167,20250606,577,True,16.4,30,1,1
2168,20250805,577,True,16.9,90,3,4
2169,20251103,577,True,20.5,180,6,3
2170,20260502,577,True,14.7,360,12,3
2171,20260815,578,True,7.1,30,1,4
2172,20261014,578,True,21.1,90,3,3
2173,20270112,578,True,9.6,180,6,4
2174,20270711,578,True,6.9,360,12,1
2175,20280107,578,True,21.7,540,18,3
2176,20241101,580,True,5.0,30,1,4
2177,20241231,580,True,2.3,90,3,3
2178,20250331,580,True,7.6,180,6,4
2179,20250927,580,True,11.4,360,12,3
2180,20251114,581,True,7.8,30,1,3
2181,20260113,581,True,3.6,90,3,2
2182,20260413,581,True,16.3,180,6,4
2183,20231130,582,True,18.5,30,1,3
2184,20240129,582,True,17.9,90,3,3
2185,20240428,582,True,19.4,180,6,4
2186,20241025,582,True,21.1,360,12,3
2187,20250423,582,True,15.3,540,18,3
2188,20240620,583,True,14.3,30,1,3
2189,20240819,583,True,3.0,90,3,3
2190,20241117,583,True,13.6,180,6,4
2191,20250516,583,True,4.0,360,12,3
2192,20251112,583,True,9.3,540,18,2
2193,20210822,584,True,6.0,30,1,3
2194,20211021,584,True,21.3,90,3,3
2195,20220119,584,True,3.3,180,6,3
2196,20220718,584,True,6.0,360,12,3
2197,20220819,585,True,2.2,30,1,4
2198,20221018,585,True,10.5,90,3,3
2199,20230116,585,True,9.1,180,6,3
2200,20230715,585,True,21.9,360,12,3
2201,20240111,585,True,2.8,540,18,3
2202,20220514,586,True,10.6,30,1,5
2203,20220713,586,True,16.2,90,3,3
2204,20221011,586,True,10.3,180,6,4
2205,20230408,587,True,12.5,30,1,4
2206,20230607,587,True,6.3,90,3,5
2207,20230905,587,True,13.0,180,6,4
2208,20240303,587,True,4.3,360,12,3
2209,20240830,587,True,12.1,540,18,3
2210,20241105,588,True,11.8,30,1,2
2211,20250104,588,True,23.2,90,3,4
2212,20250404,588,True,10.5,180,6,1
2213,20251001,588,True,17.7,360,12,1
2214,20260330,588,True,21.3,540,18,3
2215,20230626,589,True,14.7,30,1,3
2216,20230825,589,True,9.1,90,3,3
2217,20231123,589,True,14.9,180,6,2
2218,20240521,589,True,19.1,360,12,1
2219,20241117,589,True,5.3,540,18,3
2220,20250102,590,True,13.9,30,1,3
2221,20250303,590,True,14.8,90,3,3
2222,20250601,590,True,6.2,180,6,2
2223,20251220,591,True,9.5,30,1,5
2224,20260218,591,True,7.2,90,3,5
2225,20260519,591,True,6.3,180,6,5
2226,20220930,592,True,22.2,30,1,2
2227,20221129,592,True,17.7,90,3,5
2228,20230227,592,True,18.3,180,6,3
2229,20230826,592,True,19.1,360,12,5
2230,20240222,592,True,22.7,540,18,3
2231,20240519,593,True,13.3,30,1,2
2232,20240718,593,True,7.1,90,3,3
2233,20241016,593,True,21.1,180,6,3
2234,20230723,594,True,3.6,30,1,1
2235,20230921,594,True,18.8,90,3,3
2236,20231220,594,True,7.3,180,6,3
2237,20240617,594,True,18.5,360,12,3
2238,20241214,594,True,4.6,540,18,3
2239,20240628,595,True,23.7,30,1,3
2240,20240827,595,True,10.2,90,3,3
2241,20241125,595,True,15.4,180,6,3
2242,20250524,595,True,4.4,360,12,5
2243,20250902,596,True,14.4,30,1,3
2244,20251101,596,True,7.7,90,3,3
2245,20260130,596,True,20.0,180,6,5
2246,20260729,596,True,12.2,360,12,3
2247,20270125,596,True,3.8,540,18,3
2248,20211031,598,True,13.8,30,1,3
2249,20211230,598,True,12.9,90,3,2
2250,20220330,598,True,13.6,180,6,3
2251,20220926,598,True,10.2,360,12,3
2252,20221214,599,True,14.1,30,1,5
2253,20230212,599,True,19.2,90,3,3
2254,20230513,599,True,3.2,180,6,3
2255,20231109,599,True,23.2,360,12,1
2256,20240507,599,True,5.6,540,18,5
2257,20240608,600,True,10.2,30,1,1
2258,20240807,600,True,9.8,90,3,4
2259,20241105,600,True,9.7,180,6,1
2260,20250504,600,True,13.2,360,12,3
2261,20251031,600,True,8.6,540,18,4
2262,20230211,601,True,15.1,30,1,3
2263,20230412,601,True,15.7,90,3,2
2264,20230711,601,True,7.5,180,6,2
2265,20240107,601,True,21.1,360,12,2
2266,20240705,601,True,21.9,540,18,3
2267,20240904,602,True,22.7,30,1,3
2268,20241103,602,True,20.6,90,3,3
2269,20250201,602,True,9.6,180,6,4
2270,20250731,602,True,20.0,360,12,3
2271,20260127,602,True,12.8,540,18,3
2272,20241213,603,True,10.2,30,1,5
2273,20250211,603,True,10.1,90,3,3
2274,20250512,603,True,2.7,180,6,4
2275,20251202,604,True,21.1,30,1,3
2276,20260131,604,True,14.1,90,3,4
2277,20260501,604,True,20.4,180,6,3
2278,20261028,604,True,15.4,360,12,3
2279,20270426,604,True,12.8,540,18,3
2280,20250205,606,True,22.6,30,1,4
2281,20250406,606,True,6.1,90,3,3
2282,20250705,606,True,12.7,180,6,3
2283,20260101,606,True,4.9,360,12,4
2284,20240204,608,True,17.0,30,1,3
2285,20240404,608,True,17.4,90,3,4
2286,20240703,608,True,4.9,180,6,4
2287,20241230,608,True,5.4,360,12,3
2288,20250628,608,True,11.2,540,18,3
2289,20250825,609,True,8.1,30,1,3
2290,20251024,609,True,20.2,90,3,3
2291,20260122,609,True,16.5,180,6,4
2292,20231220,610,True,13.3,30,1,2
2293,20240218,610,True,21.2,90,3,3
2294,20240518,610,True,19.6,180,6,3
2295,20241114,610,True,22.6,360,12,5
2296,20250513,610,True,5.2,540,18,1
2297,20220616,611,True,12.0,30,1,4
2298,20220815,611,True,11.1,90,3,3
2299,20221113,611,True,22.7,180,6,3
2300,20230512,611,True,15.9,360,12,3
2301,20231108,611,True,12.1,540,18,3
2302,20250518,612,True,2.1,30,1,4
2303,20250717,612,True,14.4,90,3,3
2304,20251015,612,True,5.8,180,6,3
2305,20260413,612,True,4.0,360,12,5
2306,20230125,614,True,2.3,30,1,2
2307,20230326,614,True,22.5,90,3,3
2308,20230624,614,True,13.2,180,6,3
2309,20231221,614,True,2.4,360,12,3
2310,20240208,615,True,14.2,30,1,3
2311,20240408,615,True,8.6,90,3,3
2312,20240707,615,True,21.9,180,6,3
2313,20250103,615,True,12.8,360,12,3
2314,20250702,615,True,6.1,540,18,4
2315,20250814,616,True,12.0,30,1,4
2316,20251013,616,True,8.6,90,3,4
2317,20260111,616,True,10.1,180,6,3
2318,20240929,617,True,18.8,30,1,3
2319,20241128,617,True,21.4,90,3,5
2320,20250226,617,True,11.4,180,6,3
2321,20250825,617,True,9.3,360,12,1
2322,20260221,617,True,2.2,540,18,5
2323,20221202,618,True,2.4,30,1,2
2324,20230131,618,True,10.3,90,3,4
2325,20230501,618,True,11.2,180,6,3
2326,20231028,618,True,10.2,360,12,4
2327,20240425,618,True,9.3,540,18,2
2328,20220130,619,True,8.3,30,1,4
2329,20220331,619,True,21.2,90,3,4
2330,20220629,619,True,5.0,180,6,4
2331,20221224,620,True,3.6,30,1,3
2332,20230222,620,True,20.6,90,3,5
2333,20230523,620,True,6.6,180,6,4
2334,20231119,620,True,15.7,360,12,3
2335,20240517,620,True,16.4,540,18,5
2336,20240926,621,True,18.1,30,1,5
2337,20241125,621,True,10.4,90,3,3
2338,20250223,621,True,15.0,180,6,3
2339,20250808,622,True,9.3,30,1,3
2340,20251007,622,True,8.0,90,3,4
2341,20260105,622,True,14.0,180,6,4
2342,20211009,623,True,13.1,30,1,5
2343,20211208,623,True,4.8,90,3,3
2344,20220308,623,True,9.5,180,6,4
2345,20220904,623,True,5.6,360,12,3
2346,20221024,624,True,5.8,30,1,5
2347,20221223,624,True,22.3,90,3,3
2348,20230323,624,True,23.1,180,6,3
2349,20230919,624,True,22.2,360,12,1
2350,20231210,625,True,22.6,30,1,3
2351,20240208,625,True,15.0,90,3,4
2352,20240508,625,True,18.0,180,6,2
2353,20241104,625,True,15.4,360,12,2
2354,20250503,625,True,18.1,540,18,3
2355,20220829,626,True,14.2,30,1,4
2356,20221028,626,True,13.6,90,3,3
2357,20230126,626,True,3.3,180,6,3
2358,20230725,626,True,3.9,360,12,3
2359,20231020,627,True,3.9,30,1,1
2360,20231219,627,True,23.7,90,3,3
2361,20240318,627,True,17.8,180,6,4
2362,20240914,627,True,18.6,360,12,3
2363,20250313,627,True,10.5,540,18,4
2364,20250614,628,True,2.6,30,1,2
2365,20250813,628,True,3.6,90,3,3
2366,20251111,628,True,2.6,180,6,2
2367,20240131,629,True,5.4,30,1,5
2368,20240331,629,True,15.0,90,3,1
2369,20240629,629,True,17.2,180,6,1
2370,20240901,630,True,13.1,30,1,4
2371,20241031,630,True,8.6,90,3,3
2372,20250129,630,True,11.0,180,6,5
2373,20250728,630,True,14.6,360,12,3
2374,20260112,631,True,10.0,30,1,3
2375,20260313,631,True,8.3,90,3,3
2376,20211123,632,True,12.9,30,1,4
2377,20220122,632,True,19.4,90,3,3
2378,20220422,632,True,19.1,180,6,3
2379,20221019,632,True,9.2,360,12,2
2380,20230417,632,True,20.9,540,18,3
2381,20230618,633,True,5.1,30,1,3
2382,20230817,633,True,15.7,90,3,5
2383,20231115,633,True,20.2,180,6,3
2384,20240513,633,True,7.3,360,12,4
2385,20240725,634,True,17.7,30,1,3
2386,20240923,634,True,5.6,90,3,4
2387,20241222,634,True,8.8,180,6,4
2388,20250620,634,True,8.3,360,12,3
2389,20251217,634,True,2.6,540,18,5
2390,20240220,635,True,16.4,30,1,5
2391,20240420,635,True,19.6,90,3,3
2392,20240719,635,True,13.1,180,6,3
2393,20250115,635,True,7.5,360,12,3
2394,20230302,636,True,13.3,30,1,5
2395,20230501,636,True,8.1,90,3,3
2396,20230730,636,True,17.5,180,6,4
2397,20240126,636,True,2.3,360,12,4
2398,20240724,636,True,14.4,540,18,2
2399,20240218,637,True,18.9,30,1,3
2400,20240418,637,True,16.4,90,3,2
2401,20240717,637,True,18.4,180,6,3
2402,20250113,637,True,9.9,360,12,3
2403,20250712,637,True,10.6,540,18,5
2404,20241103,638,True,15.0,30,1,2
2405,20250102,638,True,5.5,90,3,3
2406,20250402,638,True,14.8,180,6,3
2407,20250929,638,True,22.8,360,12,5
2408,20260328,638,True,8.3,540,18,3
2409,20240820,639,True,22.8,30,1,3
2410,20241019,639,True,14.0,90,3,3
2411,20250117,639,True,2.6,180,6,5
2412,20250716,639,True,13.8,360,12,3
2413,20260112,639,True,3.5,540,18,3
2414,20230202,640,True,8.4,30,1,3
2415,20230403,640,True,8.6,90,3,3
2416,20230702,640,True,9.7,180,6,3
2417,20231229,640,True,9.0,360,12,4
2418,20240626,640,True,8.0,540,18,3
2419,20211027,641,True,23.8,30,1,3
2420,20211226,641,True,7.8,90,3,4
2421,20220326,641,True,10.9,180,6,3
2422,20220922,641,True,10.6,360,12,1
2423,20230321,641,True,6.5,540,18,3
2424,20241106,642,True,18.9,30,1,2
2425,20250105,642,True,14.7,90,3,3
2426,20250405,642,True,4.2,180,6,4
2427,20251002,642,True,15.5,360,12,3
2428,20260331,642,True,16.0,540,18,1
2429,20231030,643,True,23.2,30,1,4
2430,20231229,643,True,13.3,90,3,3
2431,20240328,643,True,10.2,180,6,5
2432,20240827,644,True,19.0,30,1,3
2433,20241026,644,True,17.3,90,3,2
2434,20250124,644,True,9.2,180,6,3
2435,20250723,644,True,4.6,360,12,4
2436,20260101,645,True,16.7,30,1,1
2437,20260302,645,True,18.8,90,3,3
2438,20220904,646,True,22.6,30,1,3
2439,20221103,646,True,16.6,90,3,4
2440,20230201,646,True,23.2,180,6,3
2441,20230731,646,True,6.7,360,12,4
2442,20230928,647,True,17.5,30,1,3
2443,20231127,647,True,16.0,90,3,4
2444,20240225,647,True,23.3,180,6,5
2445,20240820,648,True,11.4,30,1,3
2446,20241019,648,True,16.9,90,3,3
2447,20250117,648,True,13.4,180,6,4
2448,20250716,648,True,2.8,360,12,3
2449,20260112,648,True,7.6,540,18,5
2450,20230522,649,True,22.1,30,1,3
2451,20230721,649,True,2.7,90,3,3
2452,20231019,649,True,2.1,180,6,2
2453,20240416,649,True,19.9,360,12,4
2454,20241013,649,True,19.2,540,18,5
2455,20240918,650,True,11.0,30,1,3
2456,20241117,650,True,4.6,90,3,3
2457,20220408,651,True,5.3,30,1,3
2458,20220607,651,True,5.8,90,3,4
2459,20220905,651,True,2.1,180,6,3
2460,20230304,651,True,21.7,360,12,2
2461,20230831,651,True,22.5,540,18,4
2462,20231018,652,True,4.4,30,1,4
2463,20231217,652,True,7.5,90,3,3
2464,20240316,652,True,22.5,180,6,4
2465,20240912,652,True,17.1,360,12,3
2466,20250311,652,True,15.4,540,18,3
2467,20250301,653,True,2.4,30,1,3
2468,20250430,653,True,3.1,90,3,4
2469,20250729,653,True,11.7,180,6,3
2470,20260108,654,True,4.8,30,1,3
2471,20260309,654,True,17.1,90,3,4
2472,20260607,654,True,7.3,180,6,2
2473,20261204,654,True,21.2,360,12,4
2474,20241014,656,True,23.4,30,1,4
2475,20241213,656,True,7.9,90,3,3
2476,20240225,657,True,15.3,30,1,3
2477,20240425,657,True,4.4,90,3,3
2478,20240724,657,True,13.9,180,6,3
2479,20250120,657,True,17.3,360,12,3
2480,20250707,658,True,5.6,30,1,4
2481,20250905,658,True,7.6,90,3,3
2482,20251204,658,True,2.2,180,6,3
2483,20260602,658,True,2.3,360,12,5
2484,20261129,658,True,19.1,540,18,3
2485,20220925,660,True,12.5,30,1,3
2486,20221124,660,True,18.3,90,3,3
2487,20230222,660,True,5.2,180,6,3
2488,20230731,661,True,11.3,30,1,2
2489,20230929,661,True,13.4,90,3,1
2490,20231228,661,True,22.7,180,6,3
2491,20240625,661,True,9.5,360,12,4
2492,20241222,661,True,3.3,540,18,3
2493,20250424,662,True,11.9,30,1,3
2494,20250623,662,True,16.1,90,3,3
2495,20250921,662,True,7.7,180,6,3
2496,20260320,662,True,19.4,360,12,4
2497,20260916,662,True,23.3,540,18,2
2498,20220101,664,True,19.5,30,1,3
2499,20220302,664,True,11.4,90,3,3
2500,20220531,664,True,5.6,180,6,3
2501,20221107,665,True,10.6,30,1,2
2502,20230106,665,True,18.5,90,3,3
2503,20230406,665,True,7.8,180,6,4
2504,20231003,665,True,10.6,360,12,5
2505,20240331,665,True,12.9,540,18,2
2506,20240405,666,True,8.8,30,1,5
2507,20240604,666,True,8.4,90,3,3
2508,20240902,666,True,2.5,180,6,3
2509,20250301,666,True,23.4,360,12,3
2510,20250523,667,True,23.4,30,1,5
2511,20250722,667,True,6.7,90,3,3
2512,20251020,667,True,16.9,180,6,4
2513,20260418,667,True,9.8,360,12,4
2514,20210731,668,True,13.1,30,1,1
2515,20210929,668,True,8.2,90,3,4
2516,20211228,668,True,22.8,180,6,4
2517,20210725,669,True,22.7,30,1,3
2518,20210923,669,True,6.6,90,3,3
2519,20211222,669,True,7.6,180,6,3
2520,20220620,669,True,23.6,360,12,2
2521,20230531,670,True,15.1,30,1,2
2522,20230730,670,True,18.1,90,3,4
2523,20231028,670,True,9.6,180,6,2
2524,20240425,670,True,23.6,360,12,3
2525,20241022,670,True,16.4,540,18,5
2526,20241207,671,True,8.2,30,1,2
2527,20250205,671,True,16.3,90,3,1
2528,20250506,671,True,4.7,180,6,3
2529,20251105,672,True,16.0,30,1,1
2530,20260104,672,True,7.7,90,3,4
2531,20260404,672,True,22.4,180,6,4
2532,20240810,673,True,22.3,30,1,1
2533,20241009,673,True,20.4,90,3,5
2534,20250107,673,True,13.2,180,6,3
2535,20250706,673,True,7.9,360,12,3
2536,20210920,674,True,21.6,30,1,4
2537,20211119,674,True,5.4,90,3,3
2538,20220217,674,True,7.2,180,6,4
2539,20220816,674,True,22.7,360,12,3
2540,20230212,674,True,6.8,540,18,1
2541,20240317,675,True,16.9,30,1,4
2542,20240516,675,True,19.7,90,3,3
2543,20240814,675,True,19.3,180,6,1
2544,20250210,675,True,10.8,360,12,3
2545,20250809,675,True,16.9,540,18,3
2546,20230201,676,True,7.0,30,1,3
2547,20230402,676,True,15.4,90,3,3
2548,20230701,676,True,9.6,180,6,4
2549,20231228,676,True,18.6,360,12,5
2550,20240625,676,True,14.6,540,18,3
2551,20220419,677,True,17.2,30,1,4
2552,20220618,677,True,3.9,90,3,5
2553,20220916,677,True,16.1,180,6,3
2554,20230315,677,True,4.8,360,12,3
2555,20230911,677,True,17.6,540,18,3
2556,20230912,678,True,9.1,30,1,3
2557,20231111,678,True,19.0,90,3,3
2558,20240209,678,True,9.6,180,6,3
2559,20240807,678,True,19.9,360,12,3
2560,20241129,679,True,15.8,30,1,2
2561,20250128,679,True,19.7,90,3,5
2562,20250428,679,True,6.9,180,6,4
2563,20251025,679,True,4.2,360,12,4
2564,20260304,680,True,9.6,30,1,3
2565,20260503,680,True,21.0,90,3,2
2566,20230910,681,True,10.3,30,1,3
2567,20231109,681,True,15.5,90,3,3
2568,20240207,681,True,8.6,180,6,3
2569,20240805,681,True,16.5,360,12,3
2570,20250201,681,True,8.3,540,18,4
2571,20240704,682,True,13.0,30,1,3
2572,20240902,682,True,10.6,90,3,3
2573,20241201,682,True,18.3,180,6,3
2574,20250530,682,True,16.1,360,12,3
2575,20251126,682,True,5.7,540,18,3
2576,20260122,683,True,18.1,30,1,2
2577,20260323,683,True,20.2,90,3,2
2578,20260621,683,True,7.0,180,6,2
2579,20261218,683,True,15.3,360,12,3
2580,20240103,685,True,23.0,30,1,4
2581,20240303,685,True,21.2,90,3,2
2582,20240601,685,True,4.6,180,6,3
2583,20241128,685,True,10.0,360,12,2
2584,20250327,686,True,13.4,30,1,3
2585,20250526,686,True,15.7,90,3,3
2586,20250824,686,True,7.6,180,6,2
2587,20260220,686,True,13.8,360,12,3
2588,20260819,686,True,15.0,540,18,2
2589,20240105,688,True,8.0,30,1,3
2590,20240305,688,True,16.9,90,3,3
2591,20240603,688,True,16.4,180,6,3
2592,20241130,688,True,7.6,360,12,4
2593,20250529,688,True,5.1,540,18,3
2594,20250129,689,True,2.4,30,1,4
2595,20250330,689,True,7.6,90,3,3
2596,20250628,689,True,5.0,180,6,2
2597,20251225,689,True,13.8,360,12,3
2598,20260623,689,True,3.9,540,18,4
2599,20260810,690,True,21.7,30,1,3
2600,20261009,690,True,2.2,90,3,3
2601,20270107,690,True,17.7,180,6,3
2602,20270706,690,True,22.1,360,12,2
2603,20240401,692,True,12.8,30,1,3
2604,20240531,692,True,8.6,90,3,3
2605,20240829,692,True,20.1,180,6,1
2606,20250225,692,True,9.4,360,12,3
2607,20250506,693,True,7.4,30,1,3
2608,20250705,693,True,7.8,90,3,4
2609,20251003,693,True,8.2,180,6,3
2610,20260401,693,True,17.1,360,12,3
2611,20240918,694,True,4.9,30,1,3
2612,20241117,694,True,6.1,90,3,3
2613,20250215,694,True,4.4,180,6,2
2614,20250814,694,True,14.1,360,12,3
2615,20260210,694,True,22.0,540,18,1
2616,20250529,695,True,10.1,30,1,3
2617,20250728,695,True,19.9,90,3,3
2618,20251026,695,True,3.3,180,6,5
2619,20260507,696,True,2.3,30,1,3
2620,20260706,696,True,10.3,90,3,5
2621,20261004,696,True,23.4,180,6,3
2622,20240504,698,True,16.1,30,1,3
2623,20240703,698,True,6.9,90,3,3
2624,20241001,698,True,3.7,180,6,3
2625,20250330,698,True,14.1,360,12,3
2626,20250702,699,True,9.2,30,1,3
2627,20250831,699,True,8.6,90,3,5
2628,20251129,699,True,6.4,180,6,3
2629,20231001,700,True,8.5,30,1,3
2630,20231130,700,True,3.5,90,3,3
2631,20240228,700,True,17.8,180,6,3
2632,20240826,700,True,4.7,360,12,4
2633,20250222,700,True,18.5,540,18,5
2634,20250511,701,True,17.9,30,1,3
2635,20250710,701,True,15.0,90,3,3
2636,20251008,701,True,21.4,180,6,3
2637,20260406,701,True,2.5,360,12,3
2638,20230119,703,True,22.6,30,1,2
2639,20230320,703,True,12.2,90,3,2
2640,20230618,703,True,9.8,180,6,4
2641,20231215,703,True,6.5,360,12,2
2642,20240515,704,True,8.1,30,1,3
2643,20240714,704,True,16.2,90,3,3
2644,20241012,704,True,11.4,180,6,2
2645,20250410,704,True,11.4,360,12,5
2646,20251007,704,True,19.9,540,18,2
2647,20240412,705,True,24.0,30,1,3
2648,20240611,705,True,17.1,90,3,3
2649,20240909,705,True,15.0,180,6,3
2650,20250308,705,True,2.5,360,12,4
2651,20250703,706,True,18.7,30,1,2
2652,20250901,706,True,16.6,90,3,3
2653,20251130,706,True,21.3,180,6,3
2654,20240127,707,True,10.6,30,1,2
2655,20240327,707,True,22.2,90,3,5
2656,20240625,707,True,11.3,180,6,3
2657,20241222,707,True,2.9,360,12,3
2658,20250620,707,True,17.3,540,18,3
2659,20250621,708,True,19.4,30,1,4
2660,20250820,708,True,16.6,90,3,5
2661,20251118,708,True,7.1,180,6,3
2662,20260517,708,True,2.3,360,12,3
2663,20240330,709,True,12.2,30,1,3
2664,20240529,709,True,22.6,90,3,3
2665,20240827,709,True,14.7,180,6,3
2666,20250223,709,True,6.6,360,12,4
2667,20250709,710,True,12.1,30,1,3
2668,20250907,710,True,6.9,90,3,4
2669,20251206,710,True,4.4,180,6,2
2670,20260604,710,True,8.0,360,12,4
2671,20240724,712,True,6.1,30,1,2
2672,20240922,712,True,11.8,90,3,4
2673,20241221,712,True,6.7,180,6,3
2674,20250619,712,True,22.5,360,12,3
2675,20251216,712,True,14.4,540,18,3
2676,20260306,713,True,8.1,30,1,4
2677,20260505,713,True,6.3,90,3,4
2678,20221214,714,True,5.5,30,1,3
2679,20230212,714,True,6.4,90,3,2
2680,20230513,714,True,9.1,180,6,3
2681,20231109,714,True,3.4,360,12,3
2682,20240507,714,True,9.2,540,18,4
2683,20240528,715,True,22.9,30,1,3
2684,20240727,715,True,5.4,90,3,3
2685,20241025,715,True,4.2,180,6,4
2686,20250423,715,True,14.2,360,12,3
2687,20251109,716,True,2.5,30,1,4
2688,20260108,716,True,13.2,90,3,5
2689,20260408,716,True,13.6,180,6,3
2690,20230220,717,True,22.7,30,1,5
2691,20230421,717,True,7.8,90,3,3
2692,20230720,717,True,17.7,180,6,3
2693,20240116,717,True,2.4,360,12,3
2694,20240714,717,True,23.5,540,18,4
2695,20230224,718,True,12.2,30,1,3
2696,20230425,718,True,5.1,90,3,4
2697,20230724,718,True,11.4,180,6,3
2698,20240120,718,True,22.3,360,12,3
2699,20240718,718,True,19.6,540,18,3
2700,20230413,719,True,16.2,30,1,3
2701,20230612,719,True,13.1,90,3,3
