card_id,account_id,card_number_masked,card_type,card_network,expiry_date,status,daily_limit
CARD_0750,ACC_0227,xxxx-xxxx-xxxx-8551,Credit,Amex,2029-10-08,Active,100000.0
CARD_0751,ACC_1151,xxxx-xxxx-xxxx-6519,Debit,RuPay,2029-09-29,Active,100000.0
CARD_0752,ACC_0630,xxxx-xxxx-xxxx-4482,Debit,Visa,2026-12-11,Active,100000.0
CARD_0753,ACC_0390,xxxx-xxxx-xxxx-4218,Debit,RuPay,2029-03-29,Active,100000.0
CARD_0754,ACC_0902,xxxx-xxxx-xxxx-1703,Credit,Visa,2028-07-11,Active,100000.0
CARD_0755,ACC_1188,xxxx-xxxx-xxxx-1427,Debit,Mastercard,2027-06-02,Active,100000.0
CARD_0756,ACC_0550,xxxx-xxxx-xxxx-3155,Credit,Mastercard,2029-04-10,Active,100000.0
CARD_0757,ACC_0977,xxxx-xxxx-xxxx-4820,Debit,Amex,2028-11-09,Active,100000.0
CARD_0758,ACC_0710,xxxx-xxxx-xxxx-7601,Credit,Visa,2028-06-21,Active,100000.0
CARD_0759,ACC_0354,xxxx-xxxx-xxxx-9066,Credit,Mastercard,2030-02-01,Active,100000.0
CARD_0760,ACC_0232,xxxx-xxxx-xxxx-1342,Debit,RuPay,2026-11-19,Active,100000.0
CARD_0761,ACC_0260,xxxx-xxxx-xxxx-7600,Debit,Visa,2027-12-26,Active,100000.0
CARD_0762,ACC_0841,xxxx-xxxx-xxxx-6872,Debit,Mastercard,2029-11-22,Active,100000.0
CARD_0763,ACC_0677,xxxx-xxxx-xxxx-7678,Debit,Amex,2029-01-05,Active,100000.0
CARD_0764,ACC_0587,xxxx-xxxx-xxxx-2974,Debit,Mastercard,2026-11-22,Active,100000.0
CARD_0765,ACC_0389,xxxx-xxxx-xxxx-2723,Debit,Visa,2029-01-25,Active,100000.0
CARD_0766,ACC_0977,xxxx-xxxx-xxxx-3374,Debit,Mastercard,2026-12-02,Active,100000.0
CARD_0767,ACC_0752,xxxx-xxxx-xxxx-3970,Credit,RuPay,2027-06-05,Active,100000.0
CARD_0768,ACC_0966,xxxx-xxxx-xxxx-4255,Debit,RuPay,2029-12-20,Active,100000.0
CARD_0769,ACC_0229,xxxx-xxxx-xxxx-4821,Credit,RuPay,2029-01-06,Active,100000.0
CARD_0770,ACC_0948,xxxx-xxxx-xxxx-1380,Credit,Mastercard,2028-08-20,Active,100000.0
CARD_0771,ACC_1191,xxxx-xxxx-xxxx-7468,Debit,Amex,2029-08-03,Active,100000.0
CARD_0772,ACC_0084,xxxx-xxxx-xxxx-6379,Debit,Amex,2029-10-05,Active,100000.0
CARD_0773,ACC_0450,xxxx-xxxx-xxxx-8719,Debit,Visa,2030-01-17,Active,100000.0
CARD_0774,ACC_1058,xxxx-xxxx-xxxx-3690,Debit,Mastercard,2030-07-04,Active,100000.0
CARD_0775,ACC_0407,xxxx-xxxx-xxxx-8553,Debit,Mastercard,2026-08-25,Active,100000.0
CARD_0776,ACC_0699,xxxx-xxxx-xxxx-8944,Credit,RuPay,2029-10-31,Active,100000.0
CARD_0777,ACC_0009,xxxx-xxxx-xxxx-4099,Debit,RuPay,2029-09-06,Active,100000.0
CARD_0778,ACC_0084,xxxx-xxxx-xxxx-9118,Debit,Mastercard,2029-11-17,Active,100000.0
CARD_0779,ACC_0841,xxxx-xxxx-xxxx-4240,Debit,Mastercard,2028-09-18,Active,100000.0
CARD_0780,ACC_0174,xxxx-xxxx-xxxx-9113,Credit,Amex,2030-03-18,Active,100000.0
CARD_0781,ACC_0359,xxxx-xxxx-xxxx-9286,Debit,Visa,2029-12-11,Active,100000.0
CARD_0782,ACC_0546,xxxx-xxxx-xxxx-3123,Debit,Mastercard,2029-09-21,Active,100000.0
CARD_0783,ACC_0909,xxxx-xxxx-xxxx-8979,Credit,Amex,2029-12-24,Active,100000.0
CARD_0784,ACC_0235,xxxx-xxxx-xxxx-8948,Debit,Visa,2026-10-31,Active,100000.0
CARD_0785,ACC_0992,xxxx-xxxx-xxxx-5881,Debit,Amex,2026-11-13,Active,100000.0
CARD_0786,ACC_0495,xxxx-xxxx-xxxx-6716,Debit,RuPay,2029-01-08,Active,100000.0
CARD_0787,ACC_0285,xxxx-xxxx-xxxx-9582,Debit,Mastercard,2029-07-21,Active,100000.0
CARD_0788,ACC_0226,xxxx-xxxx-xxxx-1511,Debit,Amex,2030-01-07,Active,100000.0
CARD_0789,ACC_0306,xxxx-xxxx-xxxx-5138,Debit,Visa,2030-01-06,Active,100000.0
CARD_0790,ACC_1168,xxxx-xxxx-xxxx-3133,Debit,RuPay,2026-07-16,Active,100000.0
CARD_0791,ACC_0149,xxxx-xxxx-xxxx-4703,Debit,Amex,2027-08-08,Active,100000.0
CARD_0792,ACC_1175,xxxx-xxxx-xxxx-5903,Debit,Visa,2029-02-12,Active,100000.0
CARD_0793,ACC_0780,xxxx-xxxx-xxxx-9135,Credit,Mastercard,2028-01-12,Active,100000.0
CARD_0794,ACC_0125,xxxx-xxxx-xxxx-5785,Debit,RuPay,2029-10-14,Active,100000.0
CARD_0795,ACC_0427,xxxx-xxxx-xxxx-2492,Debit,RuPay,2028-10-17,Active,100000.0
CARD_0796,ACC_0721,xxxx-xxxx-xxxx-9204,Debit,Amex,2028-06-06,Active,100000.0
CARD_0797,ACC_0360,xxxx-xxxx-xxxx-2976,Debit,Amex,2028-03-10,Active,100000.0
CARD_0798,ACC_1097,xxxx-xxxx-xxxx-4829,Debit,RuPay,2028-10-12,Active,100000.0
CARD_0799,ACC_0572,xxxx-xxxx-xxxx-2604,Credit,RuPay,2028-04-12,Active,100000.0
CARD_0800,ACC_0940,xxxx-xxxx-xxxx-1233,Debit,Mastercard,2029-09-24,Active,100000.0
CARD_0801,ACC_0002,xxxx-xxxx-xxxx-2852,Debit,RuPay,2029-04-01,Active,100000.0
CARD_0802,ACC_0010,xxxx-xxxx-xxxx-7567,Credit,Mastercard,2030-04-22,Active,100000.0
CARD_0803,ACC_0287,xxxx-xxxx-xxxx-2115,Credit,Visa,2030-02-05,Active,100000.0
CARD_0804,ACC_1194,xxxx-xxxx-xxxx-2949,Credit,Visa,2029-07-07,Active,100000.0
CARD_0805,ACC_1187,xxxx-xxxx-xxxx-8608,Credit,Amex,2027-03-01,Active,100000.0
CARD_0806,ACC_0794,xxxx-xxxx-xxxx-3753,Credit,Amex,2026-09-16,Active,100000.0
CARD_0807,ACC_0360,xxxx-xxxx-xxxx-2536,Debit,RuPay,2028-03-28,Active,100000.0
CARD_0808,ACC_0360,xxxx-xxxx-xxxx-8347,Debit,Mastercard,2026-12-03,Active,100000.0
CARD_0809,ACC_1030,xxxx-xxxx-xxxx-8039,Debit,Visa,2029-05-30,Active,100000.0
CARD_0810,ACC_0231,xxxx-xxxx-xxxx-8415,Credit,Visa,2027-05-24,Active,100000.0
CARD_0811,ACC_0030,xxxx-xxxx-xxxx-6480,Credit,RuPay,2028-06-13,Active,100000.0
CARD_0812,ACC_1098,xxxx-xxxx-xxxx-7479,Credit,Mastercard,2030-01-24,Active,100000.0
CARD_0813,ACC_0349,xxxx-xxxx-xxxx-3762,Debit,Visa,2028-10-25,Active,100000.0
CARD_0814,ACC_0207,xxxx-xxxx-xxxx-9765,Debit,Mastercard,2026-09-05,Active,100000.0
CARD_0815,ACC_1146,xxxx-xxxx-xxxx-1697,Debit,Mastercard,2030-05-24,Active,100000.0
CARD_0816,ACC_0749,xxxx-xxxx-xxxx-4457,Credit,Visa,2026-08-23,Active,100000.0
CARD_0817,ACC_0585,xxxx-xxxx-xxxx-5400,Credit,Mastercard,2028-12-10,Active,100000.0
CARD_0818,ACC_0178,xxxx-xxxx-xxxx-6290,Debit,RuPay,2026-08-15,Active,100000.0
CARD_0819,ACC_0564,xxxx-xxxx-xxxx-7043,Debit,Visa,2028-01-03,Active,100000.0
CARD_0820,ACC_0136,xxxx-xxxx-xxxx-9748,Debit,Mastercard,2029-03-13,Active,100000.0
CARD_0821,ACC_0406,xxxx-xxxx-xxxx-3062,Debit,Visa,2030-03-23,Active,100000.0
CARD_0822,ACC_1038,xxxx-xxxx-xxxx-2890,Credit,Visa,2029-02-28,Active,100000.0
CARD_0823,ACC_0356,xxxx-xxxx-xxxx-4423,Credit,Amex,2028-11-19,Active,100000.0
CARD_0824,ACC_0380,xxxx-xxxx-xxxx-5771,Credit,RuPay,2027-01-27,Active,100000.0
CARD_0825,ACC_0058,xxxx-xxxx-xxxx-4460,Debit,Mastercard,2027-06-12,Active,100000.0
CARD_0826,ACC_0785,xxxx-xxxx-xxxx-3524,Debit,Visa,2030-06-21,Active,100000.0
CARD_0827,ACC_0149,xxxx-xxxx-xxxx-5676,Debit,Amex,2027-10-17,Active,100000.0
CARD_0828,ACC_0448,xxxx-xxxx-xxxx-4285,Debit,Amex,2027-10-14,Active,100000.0
CARD_0829,ACC_0210,xxxx-xxxx-xxxx-6374,Debit,Amex,2029-12-28,Active,100000.0
CARD_0830,ACC_0636,xxxx-xxxx-xxxx-6465,Debit,Visa,2029-06-20,Active,100000.0
CARD_0831,ACC_1077,xxxx-xxxx-xxxx-7419,Debit,Amex,2027-12-15,Active,100000.0
CARD_0832,ACC_0047,xxxx-xxxx-xxxx-5007,Debit,RuPay,2027-10-07,Active,100000.0
CARD_0833,ACC_0337,xxxx-xxxx-xxxx-1000,Debit,Visa,2029-03-17,Active,100000.0
CARD_0834,ACC_0681,xxxx-xxxx-xxxx-8901,Debit,Mastercard,2028-04-13,Active,100000.0
CARD_0835,ACC_1111,xxxx-xxxx-xxxx-5563,Credit,RuPay,2029-05-28,Active,100000.0
CARD_0836,ACC_1031,xxxx-xxxx-xxxx-4905,Credit,Visa,2029-04-18,Active,100000.0
CARD_0837,ACC_0840,xxxx-xxxx-xxxx-2369,Credit,Amex,2029-11-03,Active,100000.0
CARD_0838,ACC_0335,xxxx-xxxx-xxxx-3204,Credit,Visa,2027-05-20,Active,100000.0
CARD_0839,ACC_1034,xxxx-xxxx-xxxx-1959,Credit,Visa,2030-06-25,Active,100000.0
CARD_0840,ACC_0142,xxxx-xxxx-xxxx-3814,Debit,RuPay,2028-02-01,Active,100000.0
CARD_0841,ACC_1071,xxxx-xxxx-xxxx-2798,Debit,Mastercard,2027-12-31,Active,100000.0
CARD_0842,ACC_0571,xxxx-xxxx-xxxx-5777,Debit,Visa,2028-12-28,Active,100000.0
CARD_0843,ACC_1152,xxxx-xxxx-xxxx-5526,Debit,Mastercard,2028-08-28,Active,100000.0
CARD_0844,ACC_0778,xxxx-xxxx-xxxx-2431,Debit,Amex,2028-07-04,Active,100000.0
CARD_0845,ACC_0046,xxxx-xxxx-xxxx-9494,Debit,Mastercard,2027-07-18,Active,100000.0
CARD_0846,ACC_0742,xxxx-xxxx-xxxx-8084,Credit,Visa,2030-03-26,Active,100000.0
CARD_0847,ACC_0564,xxxx-xxxx-xxxx-2565,Debit,Amex,2029-05-27,Active,100000.0
CARD_0848,ACC_1009,xxxx-xxxx-xxxx-9848,Debit,RuPay,2028-12-06,Active,100000.0
CARD_0849,ACC_0620,xxxx-xxxx-xxxx-7938,Credit,Mastercard,2030-02-08,Active,100000.0
CARD_0850,ACC_1129,xxxx-xxxx-xxxx-8496,Debit,RuPay,2027-11-11,Active,100000.0
CARD_0851,ACC_0475,xxxx-xxxx-xxxx-9833,Debit,Visa,2028-05-21,Active,100000.0
CARD_0852,ACC_0518,xxxx-xxxx-xxxx-3044,Credit,Mastercard,2030-01-26,Active,100000.0
CARD_0853,ACC_0038,xxxx-xxxx-xxxx-1594,Debit,Mastercard,2030-03-22,Active,100000.0
CARD_0854,ACC_0473,xxxx-xxxx-xxxx-1400,Credit,Mastercard,2026-12-23,Active,100000.0
CARD_0855,ACC_0501,xxxx-xxxx-xxxx-9139,Debit,RuPay,2029-06-18,Active,100000.0
CARD_0856,ACC_0971,xxxx-xxxx-xxxx-6692,Debit,RuPay,2027-09-30,Active,100000.0
CARD_0857,ACC_0563,xxxx-xxxx-xxxx-5498,Credit,Amex,2029-08-22,Active,100000.0
CARD_0858,ACC_0591,xxxx-xxxx-xxxx-9644,Debit,RuPay,2027-05-10,Active,100000.0
CARD_0859,ACC_0044,xxxx-xxxx-xxxx-8881,Debit,RuPay,2030-05-04,Active,100000.0
CARD_0860,ACC_0861,xxxx-xxxx-xxxx-5997,Debit,RuPay,2028-04-15,Active,100000.0
CARD_0861,ACC_0572,xxxx-xxxx-xxxx-8153,Credit,Visa,2029-09-26,Active,100000.0
CARD_0862,ACC_0839,xxxx-xxxx-xxxx-3158,Debit,RuPay,2027-01-28,Active,100000.0
CARD_0863,ACC_1075,xxxx-xxxx-xxxx-9776,Debit,RuPay,2027-07-11,Active,100000.0
CARD_0864,ACC_0630,xxxx-xxxx-xxxx-9288,Debit,Mastercard,2027-06-21,Active,100000.0
CARD_0865,ACC_0263,xxxx-xxxx-xxxx-5724,Debit,Mastercard,2028-09-16,Active,100000.0
CARD_0866,ACC_0187,xxxx-xxxx-xxxx-8950,Credit,RuPay,2028-04-22,Active,100000.0
CARD_0867,ACC_0837,xxxx-xxxx-xxxx-2154,Debit,Visa,2029-10-15,Active,100000.0
CARD_0868,ACC_0042,xxxx-xxxx-xxxx-8410,Debit,Visa,2029-07-10,Active,100000.0
CARD_0869,ACC_0834,xxxx-xxxx-xxxx-1406,Debit,Mastercard,2029-06-22,Active,100000.0
CARD_0870,ACC_0768,xxxx-xxxx-xxxx-2067,Debit,RuPay,2028-03-20,Active,100000.0
CARD_0871,ACC_0074,xxxx-xxxx-xxxx-2731,Debit,Visa,2029-12-16,Active,100000.0
CARD_0872,ACC_0253,xxxx-xxxx-xxxx-8260,Debit,RuPay,2030-06-12,Active,100000.0
CARD_0873,ACC_0002,xxxx-xxxx-xxxx-1194,Debit,RuPay,2027-07-04,Active,100000.0
CARD_0874,ACC_0677,xxxx-xxxx-xxxx-9308,Debit,Visa,2026-08-15,Active,100000.0
CARD_0875,ACC_1151,xxxx-xxxx-xxxx-2514,Debit,Visa,2027-02-22,Active,100000.0
CARD_0876,ACC_0179,xxxx-xxxx-xxxx-7876,Credit,Mastercard,2029-08-16,Active,100000.0
CARD_0877,ACC_0868,xxxx-xxxx-xxxx-5518,Credit,RuPay,2027-06-20,Active,100000.0
CARD_0878,ACC_0628,xxxx-xxxx-xxxx-4450,Credit,RuPay,2026-10-02,Active,100000.0
CARD_0879,ACC_0830,xxxx-xxxx-xxxx-8418,Credit,Amex,2028-10-11,Active,100000.0
CARD_0880,ACC_0526,xxxx-xxxx-xxxx-3414,Debit,Visa,2027-04-18,Active,100000.0
CARD_0881,ACC_0502,xxxx-xxxx-xxxx-3118,Credit,Amex,2028-01-06,Active,100000.0
CARD_0882,ACC_1068,xxxx-xxxx-xxxx-7884,Debit,Visa,2026-08-16,Active,100000.0
CARD_0883,ACC_0033,xxxx-xxxx-xxxx-4435,Debit,RuPay,2029-08-26,Active,100000.0
CARD_0884,ACC_0856,xxxx-xxxx-xxxx-5569,Credit,RuPay,2026-07-31,Active,100000.0
CARD_0885,ACC_0590,xxxx-xxxx-xxxx-5615,Debit,RuPay,2028-05-25,Active,100000.0
CARD_0886,ACC_0164,xxxx-xxxx-xxxx-1806,Debit,Mastercard,2028-07-24,Active,100000.0
CARD_0887,ACC_0867,xxxx-xxxx-xxxx-6585,Debit,Amex,2030-06-16,Active,100000.0
CARD_0888,ACC_1181,xxxx-xxxx-xxxx-5130,Debit,Amex,2027-02-05,Active,100000.0
CARD_0889,ACC_0405,xxxx-xxxx-xxxx-8662,Debit,RuPay,2029-09-29,Active,100000.0
CARD_0890,ACC_1126,xxxx-xxxx-xxxx-6915,Debit,RuPay,2030-03-26,Active,100000.0
CARD_0891,ACC_0351,xxxx-xxxx-xxxx-6300,Credit,RuPay,2029-12-02,Active,100000.0
CARD_0892,ACC_1096,xxxx-xxxx-xxxx-7711,Debit,Visa,2028-12-04,Active,100000.0
CARD_0893,ACC_0804,xxxx-xxxx-xxxx-1146,Debit,Mastercard,2028-09-15,Active,100000.0
CARD_0894,ACC_0466,xxxx-xxxx-xxxx-4857,Debit,Mastercard,2029-08-20,Active,100000.0
CARD_0895,ACC_1165,xxxx-xxxx-xxxx-2075,Debit,Mastercard,2028-10-12,Active,100000.0
CARD_0896,ACC_1167,xxxx-xxxx-xxxx-4309,Debit,Visa,2028-10-25,Active,100000.0
CARD_0897,ACC_0630,xxxx-xxxx-xxxx-7896,Debit,Visa,2028-11-10,Active,100000.0
CARD_0898,ACC_0388,xxxx-xxxx-xxxx-9631,Credit,RuPay,2030-04-11,Active,100000.0
CARD_0899,ACC_0687,xxxx-xxxx-xxxx-6659,Debit,Visa,2029-07-30,Active,100000.0
CARD_0900,ACC_0970,xxxx-xxxx-xxxx-6954,Debit,RuPay,2028-04-04,Active,100000.0
CARD_0901,ACC_0498,xxxx-xxxx-xxxx-7198,Credit,Amex,2027-05-26,Active,100000.0
CARD_0902,ACC_0985,xxxx-xxxx-xxxx-5874,Debit,Mastercard,2028-12-30,Active,100000.0
CARD_0903,ACC_0023,xxxx-xxxx-xxxx-4784,Credit,Mastercard,2030-02-17,Active,100000.0
CARD_0904,ACC_0608,xxxx-xxxx-xxxx-8232,Debit,RuPay,2026-07-22,Active,100000.0
CARD_0905,ACC_0866,xxxx-xxxx-xxxx-7477,Credit,RuPay,2026-12-28,Active,100000.0
CARD_0906,ACC_1108,xxxx-xxxx-xxxx-7424,Debit,Mastercard,2027-08-18,Active,100000.0
CARD_0907,ACC_0869,xxxx-xxxx-xxxx-2098,Credit,Amex,2027-11-22,Active,100000.0
CARD_0908,ACC_1198,xxxx-xxxx-xxxx-2071,Credit,Visa,2027-04-11,Active,100000.0
CARD_0909,ACC_1020,xxxx-xxxx-xxxx-9378,Debit,Visa,2026-08-17,Active,100000.0
CARD_0910,ACC_0672,xxxx-xxxx-xxxx-9469,Debit,Mastercard,2027-07-10,Active,100000.0
CARD_0911,ACC_0529,xxxx-xxxx-xxxx-3959,Debit,Mastercard,2028-09-16,Active,100000.0
CARD_0912,ACC_0495,xxxx-xxxx-xxxx-4155,Debit,RuPay,2027-06-28,Active,100000.0
CARD_0913,ACC_0408,xxxx-xxxx-xxxx-3032,Credit,Mastercard,2028-07-19,Active,100000.0
CARD_0914,ACC_0041,xxxx-xxxx-xxxx-9118,Credit,Amex,2029-08-20,Active,100000.0
CARD_0915,ACC_0489,xxxx-xxxx-xxxx-2898,Debit,Visa,2028-11-23,Active,100000.0
CARD_0916,ACC_0616,xxxx-xxxx-xxxx-4548,Debit,Visa,2029-10-01,Active,100000.0
CARD_0917,ACC_0252,xxxx-xxxx-xxxx-2244,Debit,RuPay,2029-07-02,Active,100000.0
CARD_0918,ACC_0852,xxxx-xxxx-xxxx-4909,Debit,Amex,2027-09-03,Active,100000.0
CARD_0919,ACC_0366,xxxx-xxxx-xxxx-5630,Credit,Visa,2030-01-30,Active,100000.0
CARD_0920,ACC_0277,xxxx-xxxx-xxxx-9215,Credit,Amex,2029-10-09,Active,100000.0
CARD_0921,ACC_0336,xxxx-xxxx-xxxx-6443,Credit,Visa,2027-11-29,Active,100000.0
CARD_0922,ACC_0729,xxxx-xxxx-xxxx-7611,Debit,Mastercard,2027-12-13,Active,100000.0
CARD_0923,ACC_0945,xxxx-xxxx-xxxx-8114,Credit,Visa,2028-03-11,Active,100000.0
CARD_0924,ACC_0707,xxxx-xxxx-xxxx-8362,Debit,Visa,2030-03-06,Active,100000.0
CARD_0925,ACC_0448,xxxx-xxxx-xxxx-5969,Debit,Amex,2030-06-27,Active,100000.0
CARD_0926,ACC_0495,xxxx-xxxx-xxxx-2520,Debit,Visa,2029-03-29,Active,100000.0
CARD_0927,ACC_0332,xxxx-xxxx-xxxx-7119,Credit,RuPay,2026-09-15,Active,100000.0
CARD_0928,ACC_0280,xxxx-xxxx-xxxx-8557,Credit,Mastercard,2028-09-27,Active,100000.0
CARD_0929,ACC_0926,xxxx-xxxx-xxxx-2806,Debit,RuPay,2027-08-22,Active,100000.0
CARD_0930,ACC_0329,xxxx-xxxx-xxxx-9222,Debit,RuPay,2028-04-08,Active,100000.0
CARD_0931,ACC_0622,xxxx-xxxx-xxxx-3384,Debit,Visa,2030-05-16,Active,100000.0
CARD_0932,ACC_0024,xxxx-xxxx-xxxx-4293,Debit,RuPay,2029-10-16,Active,100000.0
CARD_0933,ACC_0589,xxxx-xxxx-xxxx-9626,Debit,RuPay,2027-06-29,Active,100000.0
CARD_0934,ACC_0467,xxxx-xxxx-xxxx-1883,Credit,Mastercard,2028-07-09,Active,100000.0
CARD_0935,ACC_0705,xxxx-xxxx-xxxx-9899,Debit,Mastercard,2027-12-19,Active,100000.0
CARD_0936,ACC_0083,xxxx-xxxx-xxxx-2484,Credit,RuPay,2028-08-06,Active,100000.0
CARD_0937,ACC_0172,xxxx-xxxx-xxxx-5697,Debit,Visa,2027-09-24,Active,100000.0
CARD_0938,ACC_1130,xxxx-xxxx-xxxx-7072,Debit,Amex,2028-04-04,Active,100000.0
CARD_0939,ACC_0031,xxxx-xxxx-xxxx-1470,Debit,Visa,2030-01-14,Active,100000.0
CARD_0940,ACC_0142,xxxx-xxxx-xxxx-8811,Debit,Visa,2028-12-01,Active,100000.0
CARD_0941,ACC_0929,xxxx-xxxx-xxxx-8132,Debit,RuPay,2027-11-09,Active,100000.0
CARD_0942,ACC_0546,xxxx-xxxx-xxxx-6393,Debit,Visa,2028-02-28,Active,100000.0
CARD_0943,ACC_0341,xxxx-xxxx-xxxx-8151,Debit,Visa,2030-03-30,Active,100000.0
CARD_0944,ACC_0872,xxxx-xxxx-xxxx-1958,Debit,Amex,2027-10-30,Active,100000.0
CARD_0945,ACC_0321,xxxx-xxxx-xxxx-9067,Debit,RuPay,2030-01-24,Active,100000.0
CARD_0946,ACC_0200,xxxx-xxxx-xxxx-6357,Credit,Mastercard,2029-01-30,Active,100000.0
CARD_0947,ACC_0234,xxxx-xxxx-xxxx-2695,Credit,Mastercard,2026-07-23,Active,100000.0
CARD_0948,ACC_0726,xxxx-xxxx-xxxx-2019,Credit,RuPay,2028-04-28,Active,100000.0
CARD_0949,ACC_0069,xxxx-xxxx-xxxx-5863,Debit,Visa,2027-06-19,Active,100000.0
CARD_0950,ACC_0512,xxxx-xxxx-xxxx-1489,Debit,Mastercard,2030-01-15,Active,100000.0
CARD_0951,ACC_0939,xxxx-xxxx-xxxx-9637,Credit,Amex,2030-06-17,Active,100000.0
CARD_0952,ACC_0859,xxxx-xxxx-xxxx-8097,Credit,RuPay,2028-11-30,Active,100000.0
CARD_0953,ACC_0457,xxxx-xxxx-xxxx-8977,Debit,Mastercard,2026-10-18,Active,100000.0
CARD_0954,ACC_1073,xxxx-xxxx-xxxx-1214,Debit,Visa,2026-07-27,Active,100000.0
CARD_0955,ACC_1034,xxxx-xxxx-xxxx-2898,Credit,RuPay,2028-08-01,Active,100000.0
CARD_0956,ACC_0482,xxxx-xxxx-xxxx-4113,Credit,RuPay,2028-06-21,Active,100000.0
CARD_0957,ACC_0107,xxxx-xxxx-xxxx-5867,Debit,RuPay,2027-08-30,Active,100000.0
CARD_0958,ACC_0111,xxxx-xxxx-xxxx-6151,Credit,RuPay,2027-06-09,Active,100000.0
CARD_0959,ACC_0091,xxxx-xxxx-xxxx-9796,Debit,Visa,2027-10-22,Active,100000.0
CARD_0960,ACC_1056,xxxx-xxxx-xxxx-5191,Credit,Amex,2029-10-26,Active,100000.0
CARD_0961,ACC_0522,xxxx-xxxx-xxxx-6011,Credit,RuPay,2028-09-11,Active,100000.0
CARD_0962,ACC_0818,xxxx-xxxx-xxxx-6016,Credit,Mastercard,2028-04-06,Active,100000.0
CARD_0963,ACC_0659,xxxx-xxxx-xxxx-5466,Debit,Visa,2028-10-16,Active,100000.0
CARD_0964,ACC_0420,xxxx-xxxx-xxxx-7507,Credit,Mastercard,2026-12-06,Active,100000.0
CARD_0965,ACC_0823,xxxx-xxxx-xxxx-5491,Debit,Visa,2029-08-03,Active,100000.0
CARD_0966,ACC_0081,xxxx-xxxx-xxxx-1632,Debit,RuPay,2028-02-01,Active,100000.0
CARD_0967,ACC_1148,xxxx-xxxx-xxxx-2052,Credit,RuPay,2028-10-12,Active,100000.0
CARD_0968,ACC_0569,xxxx-xxxx-xxxx-5396,Credit,Mastercard,2027-09-06,Active,100000.0
CARD_0969,ACC_0572,xxxx-xxxx-xxxx-8791,Credit,Visa,2026-10-02,Active,100000.0
CARD_0970,ACC_0780,xxxx-xxxx-xxxx-4349,Credit,RuPay,2030-04-16,Active,100000.0
CARD_0971,ACC_0302,xxxx-xxxx-xxxx-3050,Debit,Mastercard,2026-12-30,Active,100000.0
CARD_0972,ACC_0494,xxxx-xxxx-xxxx-5048,Debit,Mastercard,2026-11-14,Active,100000.0
CARD_0973,ACC_1001,xxxx-xxxx-xxxx-7218,Debit,Visa,2026-08-23,Active,100000.0
CARD_0974,ACC_0814,xxxx-xxxx-xxxx-5521,Debit,Visa,2027-06-24,Active,100000.0
CARD_0975,ACC_0955,xxxx-xxxx-xxxx-6952,Debit,RuPay,2027-01-03,Active,100000.0
CARD_0976,ACC_1052,xxxx-xxxx-xxxx-7588,Debit,Mastercard,2030-03-15,Active,100000.0
CARD_0977,ACC_0172,xxxx-xxxx-xxxx-8186,Debit,Mastercard,2029-12-18,Active,100000.0
CARD_0978,ACC_0788,xxxx-xxxx-xxxx-8744,Credit,Amex,2029-04-27,Active,100000.0
CARD_0979,ACC_0636,xxxx-xxxx-xxxx-3263,Debit,RuPay,2028-04-29,Active,100000.0
CARD_0980,ACC_0889,xxxx-xxxx-xxxx-3153,Debit,Visa,2027-09-08,Active,100000.0
CARD_0981,ACC_1063,xxxx-xxxx-xxxx-3845,Credit,Visa,2029-12-28,Active,100000.0
CARD_0982,ACC_0154,xxxx-xxxx-xxxx-2080,Debit,Amex,2026-10-09,Active,100000.0
CARD_0983,ACC_1008,xxxx-xxxx-xxxx-4785,Debit,Mastercard,2028-08-11,Active,100000.0
CARD_0984,ACC_0428,xxxx-xxxx-xxxx-9540,Debit,Amex,2028-06-05,Active,100000.0
CARD_0985,ACC_0188,xxxx-xxxx-xxxx-1896,Debit,RuPay,2028-04-13,Active,100000.0
CARD_0986,ACC_0503,xxxx-xxxx-xxxx-5351,Debit,Visa,2027-10-19,Active,100000.0
CARD_0987,ACC_0655,xxxx-xxxx-xxxx-6437,Debit,RuPay,2026-11-10,Active,100000.0
CARD_0988,ACC_0431,xxxx-xxxx-xxxx-1638,Debit,RuPay,2028-04-26,Active,100000.0
CARD_0989,ACC_0063,xxxx-xxxx-xxxx-8746,Credit,Visa,2028-11-11,Active,100000.0
CARD_0990,ACC_0809,xxxx-xxxx-xxxx-7808,Debit,Visa,2027-12-09,Active,100000.0
CARD_0991,ACC_0333,xxxx-xxxx-xxxx-5715,Credit,Visa,2030-03-18,Active,100000.0
CARD_0992,ACC_0568,xxxx-xxxx-xxxx-4511,Debit,Amex,2029-10-23,Active,100000.0
CARD_0993,ACC_0236,xxxx-xxxx-xxxx-4882,Credit,Amex,2028-07-22,Active,100000.0
CARD_0994,ACC_0314,xxxx-xxxx-xxxx-2188,Debit,Amex,2026-12-13,Active,100000.0
CARD_0995,ACC_0638,xxxx-xxxx-xxxx-1214,Debit,Visa,2030-04-01,Active,100000.0
CARD_0996,ACC_0207,xxxx-xxxx-xxxx-1089,Debit,Amex,2029-01-19,Active,100000.0
CARD_0997,ACC_0940,xxxx-xxxx-xxxx-8987,Debit,Visa,2030-05-01,Active,100000.0
CARD_0998,ACC_0608,xxxx-xxxx-xxxx-3111,Debit,Visa,2028-12-09,Active,100000.0
CARD_0999,ACC_0971,xxxx-xxxx-xxxx-8342,Debit,Mastercard,2028-03-02,Active,100000.0
