account_id,customer_id,account_type,balance,currency,status,kyc_status,created_at
ACC_0896,CUST_0874,Savings,734356.27,INR,Active,Verified,2025-07-29 09:30:51
ACC_0897,CUST_0701,Savings,251370.04,INR,Active,Verified,2025-09-24 15:13:37
ACC_0898,CUST_0062,CreditCard,37951.18,INR,Active,Verified,2026-03-21 10:14:01
ACC_0899,CUST_0954,CreditCard,474544.01,INR,Active,Verified,2026-03-06 21:56:50
ACC_0900,CUST_0348,Savings,277196.89,INR,Active,Verified,2025-06-09 14:50:05
ACC_0901,CUST_0339,Current,769456.55,INR,Active,Verified,2026-01-28 07:51:46
ACC_0902,CUST_0532,CreditCard,1055516.86,INR,Active,Verified,2026-01-27 10:57:50
ACC_0903,CUST_0456,Savings,846950.94,INR,Active,Verified,2025-12-16 13:33:12
ACC_0904,CUST_0188,CreditCard,1454753.89,INR,Active,Verified,2025-09-26 01:49:53
ACC_0905,CUST_1000,Savings,1399007.22,INR,Active,Verified,2025-12-01 07:58:05
ACC_0906,CUST_0177,CreditCard,783214.51,INR,Active,Verified,2026-02-28 15:12:39
ACC_0907,CUST_0075,CreditCard,853098.0,INR,Active,Verified,2025-04-01 03:20:28
ACC_0908,CUST_0358,CreditCard,90220.52,INR,Active,Verified,2025-11-10 17:20:16
ACC_0909,CUST_0838,CreditCard,1222786.66,INR,Active,Verified,2025-06-30 09:03:46
ACC_0910,CUST_0470,Current,593628.8,INR,Active,Verified,2025-09-21 11:55:32
ACC_0911,CUST_0478,CreditCard,1296737.41,INR,Active,Verified,2025-10-10 16:37:20
ACC_0912,CUST_0253,Savings,1388685.57,INR,Active,Verified,2025-05-17 12:37:20
ACC_0913,CUST_0781,Savings,954040.52,INR,Active,Verified,2025-11-17 15:59:25
ACC_0914,CUST_0823,Current,246046.75,INR,Active,Verified,2026-02-06 19:20:51
ACC_0915,CUST_0749,CreditCard,1315441.5,INR,Active,Verified,2025-07-26 13:38:23
ACC_0916,CUST_0380,Current,1006608.1,INR,Active,Verified,2025-09-05 14:45:00
ACC_0917,CUST_0545,Savings,192197.52,INR,Active,Verified,2026-02-23 07:55:52
ACC_0918,CUST_0280,Current,956698.76,INR,Active,Verified,2025-08-30 15:12:45
ACC_0919,CUST_0071,CreditCard,1307817.89,INR,Active,Verified,2025-11-24 12:58:18
ACC_0920,CUST_0559,Savings,1268117.77,INR,Active,Verified,2026-01-14 23:19:13
ACC_0921,CUST_0801,CreditCard,33941.87,INR,Active,Verified,2025-08-21 08:02:04
ACC_0922,CUST_0267,CreditCard,1379744.75,INR,Active,Verified,2026-03-24 09:16:46
ACC_0923,CUST_0101,CreditCard,762097.33,INR,Active,Verified,2025-04-06 20:46:15
ACC_0924,CUST_0682,CreditCard,24272.85,INR,Active,Verified,2025-11-14 06:31:17
ACC_0925,CUST_0699,CreditCard,1015375.19,INR,Active,Verified,2025-07-27 17:40:55
ACC_0926,CUST_0238,Savings,271695.42,INR,Active,Verified,2026-01-05 07:47:00
ACC_0927,CUST_0948,CreditCard,864462.83,INR,Active,Verified,2025-04-13 16:37:33
ACC_0928,CUST_0093,CreditCard,1466.58,INR,Active,Verified,2025-06-15 00:28:04
ACC_0929,CUST_0394,Current,485291.41,INR,Active,Verified,2025-07-18 14:31:33
ACC_0930,CUST_0725,Savings,1095120.25,INR,Active,Verified,2025-12-15 19:57:56
ACC_0931,CUST_0926,Savings,710623.21,INR,Active,Verified,2025-10-14 17:11:19
ACC_0932,CUST_0363,CreditCard,572536.78,INR,Active,Verified,2025-07-19 00:26:56
ACC_0933,CUST_0302,Savings,968497.63,INR,Active,Verified,2025-07-20 22:14:50
ACC_0934,CUST_0902,CreditCard,1493966.83,INR,Active,Verified,2025-12-04 15:13:33
ACC_0935,CUST_0153,Current,349618.79,INR,Active,Verified,2025-11-20 10:32:57
ACC_0936,CUST_0511,CreditCard,1172082.11,INR,Active,Verified,2026-02-09 20:28:10
ACC_0937,CUST_0572,Current,373986.09,INR,Active,Verified,2025-06-20 01:33:53
ACC_0938,CUST_0415,Current,88776.8,INR,Active,Verified,2026-03-31 12:56:17
ACC_0939,CUST_0876,CreditCard,1278941.43,INR,Active,Verified,2025-04-30 12:05:39
ACC_0940,CUST_0975,Current,951277.55,INR,Active,Verified,2025-10-17 09:57:47
ACC_0941,CUST_0542,Current,1173705.41,INR,Active,Verified,2026-02-02 11:00:42
ACC_0942,CUST_0897,Current,1419819.33,INR,Active,Verified,2026-03-13 01:07:20
ACC_0943,CUST_0439,Savings,603927.48,INR,Active,Verified,2026-03-05 07:22:20
ACC_0944,CUST_0914,CreditCard,1270844.12,INR,Active,Verified,2026-03-28 18:48:18
ACC_0945,CUST_0920,CreditCard,787441.7,INR,Active,Verified,2025-06-16 13:51:09
ACC_0946,CUST_0110,Savings,516344.06,INR,Active,Verified,2025-05-21 08:55:29
ACC_0947,CUST_0609,Current,277864.07,INR,Active,Verified,2025-05-18 02:18:30
ACC_0948,CUST_0721,CreditCard,32372.81,INR,Active,Verified,2026-03-18 22:58:01
ACC_0949,CUST_0356,Savings,1107433.67,INR,Active,Verified,2025-05-14 02:49:31
ACC_0950,CUST_0875,CreditCard,91492.59,INR,Active,Verified,2025-09-04 04:41:20
ACC_0951,CUST_0231,Savings,308164.86,INR,Active,Verified,2026-03-10 05:53:52
ACC_0952,CUST_0333,CreditCard,660112.01,INR,Active,Verified,2025-07-08 22:05:17
ACC_0953,CUST_0145,Current,1454003.31,INR,Active,Verified,2025-11-30 20:25:23
ACC_0954,CUST_0464,CreditCard,268672.27,INR,Active,Verified,2025-09-12 18:44:10
ACC_0955,CUST_0710,Savings,797421.05,INR,Active,Verified,2026-01-30 18:03:43
ACC_0956,CUST_0587,Savings,1192260.17,INR,Active,Verified,2025-11-25 23:26:24
ACC_0957,CUST_0470,Savings,69528.08,INR,Active,Verified,2025-09-21 11:55:32
ACC_0958,CUST_0925,Savings,1278364.0,INR,Active,Verified,2025-12-16 14:39:27
ACC_0959,CUST_0038,CreditCard,666086.43,INR,Active,Verified,2026-01-07 23:00:34
ACC_0960,CUST_0932,Savings,910399.98,INR,Active,Verified,2025-09-09 13:28:20
ACC_0961,CUST_0091,Savings,1307452.98,INR,Active,Verified,2025-10-14 11:28:52
ACC_0962,CUST_0379,Current,1455285.18,INR,Active,Verified,2026-03-03 02:07:28
ACC_0963,CUST_0013,Current,1484214.11,INR,Active,Verified,2025-09-08 04:47:59
ACC_0964,CUST_0984,Savings,528459.18,INR,Active,Verified,2025-09-07 22:28:10
ACC_0965,CUST_0358,Savings,268840.52,INR,Active,Verified,2025-11-10 17:20:16
ACC_0966,CUST_0359,Current,1264588.27,INR,Active,Verified,2025-09-15 01:40:21
ACC_0967,CUST_0539,CreditCard,383860.19,INR,Active,Verified,2025-05-09 10:04:19
ACC_0968,CUST_0041,CreditCard,1097047.78,INR,Active,Verified,2025-09-30 04:06:51
ACC_0969,CUST_0463,Savings,951803.98,INR,Active,Verified,2025-06-23 18:33:36
ACC_0970,CUST_0457,Current,906726.35,INR,Active,Verified,2025-11-13 22:33:04
ACC_0971,CUST_0493,Savings,20975.11,INR,Active,Verified,2025-04-04 09:06:25
ACC_0972,CUST_0993,Current,1224291.66,INR,Active,Verified,2025-11-13 08:09:19
ACC_0973,CUST_0398,CreditCard,100897.84,INR,Active,Verified,2025-08-16 09:26:05
ACC_0974,CUST_0106,Current,1433919.45,INR,Active,Verified,2026-03-23 14:29:28
ACC_0975,CUST_0661,Savings,145491.88,INR,Active,Verified,2026-03-19 13:42:27
ACC_0976,CUST_0611,CreditCard,1491804.06,INR,Active,Verified,2025-08-07 07:15:30
ACC_0977,CUST_0901,Savings,510559.75,INR,Active,Verified,2025-08-14 10:19:23
ACC_0978,CUST_0802,CreditCard,366986.77,INR,Active,Verified,2025-11-03 11:21:36
ACC_0979,CUST_0469,CreditCard,1028009.71,INR,Active,Verified,2025-04-08 11:06:37
ACC_0980,CUST_0434,CreditCard,1197068.18,INR,Active,Verified,2025-07-08 20:44:02
ACC_0981,CUST_0782,CreditCard,812358.36,INR,Active,Verified,2025-08-08 06:49:29
ACC_0982,CUST_0444,Current,1033204.0,INR,Active,Verified,2025-08-07 13:48:22
ACC_0983,CUST_0843,CreditCard,800848.43,INR,Active,Verified,2026-03-01 07:38:28
ACC_0984,CUST_0370,CreditCard,902297.0,INR,Active,Verified,2025-05-25 20:46:43
ACC_0985,CUST_0908,Savings,1319755.37,INR,Active,Verified,2025-12-23 21:28:29
ACC_0986,CUST_0513,CreditCard,1003202.15,INR,Active,Verified,2026-01-31 09:11:55
ACC_0987,CUST_0294,CreditCard,160154.35,INR,Active,Verified,2025-07-17 05:47:07
ACC_0988,CUST_0209,Current,887823.74,INR,Active,Verified,2026-03-08 20:55:38
ACC_0989,CUST_0682,Current,875339.86,INR,Active,Verified,2025-11-14 06:31:17
ACC_0990,CUST_0047,CreditCard,90233.45,INR,Active,Verified,2025-12-02 11:23:19
ACC_0991,CUST_0227,Savings,691748.87,INR,Active,Verified,2025-09-16 10:16:07
ACC_0992,CUST_0835,Current,1047937.12,INR,Active,Verified,2025-07-21 09:08:28
ACC_0993,CUST_0274,CreditCard,1089567.75,INR,Active,Verified,2025-11-08 11:18:38
ACC_0994,CUST_0383,CreditCard,310089.62,INR,Active,Verified,2025-11-27 14:25:18
ACC_0995,CUST_0995,Savings,496565.13,INR,Active,Verified,2025-10-04 00:07:30
ACC_0996,CUST_0123,CreditCard,1146674.05,INR,Active,Verified,2025-06-13 23:10:20
ACC_0997,CUST_0786,Current,114444.06,INR,Active,Verified,2025-09-06 04:23:52
ACC_0998,CUST_0047,CreditCard,1211683.45,INR,Active,Verified,2025-12-02 11:23:19
ACC_0999,CUST_0096,CreditCard,640488.0,INR,Active,Verified,2025-08-05 17:30:16
ACC_1000,CUST_0691,CreditCard,1332209.05,INR,Active,Verified,2026-02-19 09:20:33
ACC_1001,CUST_0331,Current,697718.05,INR,Active,Verified,2026-01-05 05:53:07
ACC_1002,CUST_0929,Current,1301499.29,INR,Active,Verified,2025-09-23 22:09:01
ACC_1003,CUST_0984,CreditCard,503888.02,INR,Active,Verified,2025-09-07 22:28:10
ACC_1004,CUST_0018,Savings,545484.37,INR,Active,Verified,2025-10-04 06:37:34
ACC_1005,CUST_0262,Current,159323.9,INR,Active,Verified,2026-02-15 06:15:47
ACC_1006,CUST_0831,CreditCard,1307080.79,INR,Active,Verified,2025-12-15 04:10:21
ACC_1007,CUST_0420,Current,986798.42,INR,Active,Verified,2026-01-31 06:57:59
ACC_1008,CUST_0821,Current,1435631.46,INR,Active,Verified,2025-12-17 18:21:33
ACC_1009,CUST_0556,Current,1480235.28,INR,Active,Verified,2025-05-19 08:34:25
ACC_1010,CUST_0222,Savings,734388.96,INR,Active,Verified,2025-11-11 06:53:25
ACC_1011,CUST_0075,Savings,1173591.16,INR,Active,Verified,2025-04-01 03:20:28
ACC_1012,CUST_0711,Savings,849504.6,INR,Active,Verified,2026-03-02 19:43:38
ACC_1013,CUST_0741,CreditCard,880525.86,INR,Active,Verified,2025-08-10 21:47:04
ACC_1014,CUST_0549,CreditCard,818301.62,INR,Active,Verified,2025-12-21 19:13:13
ACC_1015,CUST_0124,Current,1392486.91,INR,Active,Verified,2025-08-18 14:36:42
ACC_1016,CUST_0148,Savings,722419.5,INR,Active,Verified,2025-04-21 20:28:38
ACC_1017,CUST_0050,Savings,1067274.22,INR,Active,Verified,2026-01-22 10:28:34
ACC_1018,CUST_0123,Current,1104401.03,INR,Active,Verified,2025-06-13 23:10:20
ACC_1019,CUST_0735,CreditCard,1072563.74,INR,Active,Verified,2025-09-09 20:12:13
ACC_1020,CUST_0431,Savings,37213.17,INR,Active,Verified,2025-08-01 10:58:55
ACC_1021,CUST_0025,CreditCard,804386.24,INR,Active,Verified,2026-01-12 07:59:00
ACC_1022,CUST_0348,Savings,19248.49,INR,Active,Verified,2025-06-09 14:50:05
ACC_1023,CUST_0503,CreditCard,308961.29,INR,Active,Verified,2026-01-23 17:03:41
ACC_1024,CUST_0663,CreditCard,1394915.05,INR,Active,Verified,2025-04-13 09:46:56
ACC_1025,CUST_0024,CreditCard,143217.32,INR,Active,Verified,2026-02-07 15:10:31
ACC_1026,CUST_0526,CreditCard,1329288.37,INR,Active,Verified,2026-02-03 04:20:30
ACC_1027,CUST_0183,Savings,1038468.9,INR,Active,Verified,2025-08-16 16:06:02
ACC_1028,CUST_0603,CreditCard,661049.34,INR,Active,Verified,2025-08-22 07:19:40
ACC_1029,CUST_0034,CreditCard,779120.74,INR,Active,Verified,2025-06-25 11:39:42
ACC_1030,CUST_0798,Savings,631340.01,INR,Active,Verified,2026-01-03 10:55:17
ACC_1031,CUST_0401,CreditCard,956731.01,INR,Active,Verified,2025-09-19 15:47:53
ACC_1032,CUST_0193,Savings,581860.38,INR,Active,Verified,2025-12-05 04:38:04
ACC_1033,CUST_0612,Current,1216634.46,INR,Active,Verified,2025-05-07 19:13:03
ACC_1034,CUST_0380,CreditCard,1215232.44,INR,Active,Verified,2025-09-05 14:45:00
ACC_1035,CUST_0167,Current,1297331.45,INR,Active,Verified,2026-02-06 15:17:43
ACC_1036,CUST_0350,Current,397766.92,INR,Active,Verified,2026-01-09 22:43:48
ACC_1037,CUST_0835,CreditCard,140360.19,INR,Active,Verified,2025-07-21 09:08:28
ACC_1038,CUST_0806,CreditCard,892248.18,INR,Active,Verified,2025-08-25 02:39:58
ACC_1039,CUST_0226,Current,1409831.03,INR,Active,Verified,2026-02-25 01:30:37
ACC_1040,CUST_0810,CreditCard,32669.28,INR,Active,Verified,2025-05-15 09:40:28
ACC_1041,CUST_0199,Current,111296.2,INR,Active,Verified,2026-01-20 19:29:16
ACC_1042,CUST_0690,Current,850903.43,INR,Active,Verified,2025-04-08 14:41:01
ACC_1043,CUST_0856,Current,789773.82,INR,Active,Verified,2025-04-14 14:44:58
ACC_1044,CUST_0802,Current,1047901.73,INR,Active,Verified,2025-11-03 11:21:36
ACC_1045,CUST_0081,Savings,1406149.69,INR,Active,Verified,2025-05-29 18:35:46
ACC_1046,CUST_0003,Savings,1295542.07,INR,Active,Verified,2025-09-30 00:52:20
ACC_1047,CUST_0039,Savings,1060248.92,INR,Active,Verified,2025-05-08 22:51:20
ACC_1048,CUST_0124,CreditCard,1393742.19,INR,Active,Verified,2025-08-18 14:36:42
ACC_1049,CUST_0241,Current,1011864.22,INR,Active,Verified,2026-02-04 08:36:07
ACC_1050,CUST_0604,Current,923348.72,INR,Active,Verified,2025-07-25 15:33:50
ACC_1051,CUST_0119,Current,95613.87,INR,Active,Verified,2026-03-20 22:22:25
ACC_1052,CUST_0934,Current,1471923.74,INR,Active,Verified,2025-07-30 23:57:34
ACC_1053,CUST_0460,CreditCard,225310.35,INR,Active,Verified,2026-03-12 04:04:30
ACC_1054,CUST_0402,Savings,26370.06,INR,Active,Verified,2025-05-22 08:55:11
ACC_1055,CUST_0822,Savings,1275915.99,INR,Active,Verified,2026-02-19 22:16:19
ACC_1056,CUST_0165,CreditCard,1285890.53,INR,Active,Verified,2025-06-28 01:05:16
ACC_1057,CUST_0740,CreditCard,1492937.39,INR,Active,Verified,2025-10-12 04:54:40
ACC_1058,CUST_0292,Current,345005.9,INR,Active,Verified,2025-06-01 23:03:51
ACC_1059,CUST_0464,Savings,588001.29,INR,Active,Verified,2025-09-12 18:44:10
ACC_1060,CUST_0068,CreditCard,1199612.03,INR,Active,Verified,2025-10-26 17:57:10
ACC_1061,CUST_0858,Current,497450.49,INR,Active,Verified,2026-03-13 14:55:10
ACC_1062,CUST_0720,CreditCard,639075.58,INR,Active,Verified,2025-09-11 08:43:21
ACC_1063,CUST_0661,CreditCard,748965.37,INR,Active,Verified,2026-03-19 13:42:27
ACC_1064,CUST_0483,Current,1312457.89,INR,Active,Verified,2026-03-24 03:23:48
ACC_1065,CUST_0651,Current,269632.22,INR,Active,Verified,2026-02-05 14:51:22
ACC_1066,CUST_0460,Current,1379837.64,INR,Active,Verified,2026-03-12 04:04:30
ACC_1067,CUST_0437,Current,1024383.56,INR,Active,Verified,2025-06-18 14:09:24
ACC_1068,CUST_0666,Current,1165376.28,INR,Active,Verified,2025-07-28 00:02:15
ACC_1069,CUST_0289,CreditCard,497626.32,INR,Active,Verified,2026-01-30 03:06:06
ACC_1070,CUST_0917,CreditCard,207565.75,INR,Active,Verified,2025-08-03 06:53:37
ACC_1071,CUST_0219,Savings,678341.95,INR,Active,Verified,2025-05-21 12:45:28
ACC_1072,CUST_0066,CreditCard,810926.66,INR,Active,Verified,2025-10-18 11:40:45
ACC_1073,CUST_0369,Current,152434.33,INR,Active,Verified,2025-11-30 03:52:03
ACC_1074,CUST_0848,CreditCard,489835.75,INR,Active,Verified,2026-01-11 20:20:01
ACC_1075,CUST_0888,Savings,225834.02,INR,Active,Verified,2025-11-09 22:29:05
ACC_1076,CUST_0389,CreditCard,715278.46,INR,Active,Verified,2026-01-13 01:26:33
ACC_1077,CUST_0056,Savings,1322860.48,INR,Active,Verified,2025-11-04 14:51:43
ACC_1078,CUST_0274,Current,1064993.3,INR,Active,Verified,2025-11-08 11:18:38
ACC_1079,CUST_0522,Current,130277.03,INR,Active,Verified,2025-08-28 20:26:41
ACC_1080,CUST_0460,Current,29633.07,INR,Active,Verified,2026-03-12 04:04:30
ACC_1081,CUST_0133,CreditCard,1467067.82,INR,Active,Verified,2025-09-22 23:18:27
ACC_1082,CUST_0464,Current,1291251.47,INR,Active,Verified,2025-09-12 18:44:10
ACC_1083,CUST_0369,Current,1328086.22,INR,Active,Verified,2025-11-30 03:52:03
ACC_1084,CUST_0454,CreditCard,1175109.87,INR,Active,Verified,2025-05-14 17:30:37
ACC_1085,CUST_0292,CreditCard,1301158.37,INR,Active,Verified,2025-06-01 23:03:51
ACC_1086,CUST_0011,Savings,405127.52,INR,Active,Verified,2025-06-17 14:37:20
ACC_1087,CUST_0436,Current,476360.93,INR,Active,Verified,2026-03-23 22:56:45
ACC_1088,CUST_0887,CreditCard,1330922.98,INR,Active,Verified,2025-10-11 00:57:32
ACC_1089,CUST_0966,CreditCard,780613.61,INR,Active,Verified,2025-07-18 07:59:00
ACC_1090,CUST_0559,Current,1365698.39,INR,Active,Verified,2026-01-14 23:19:13
ACC_1091,CUST_0552,CreditCard,450443.68,INR,Active,Verified,2025-04-28 04:59:22
ACC_1092,CUST_0270,CreditCard,137193.64,INR,Active,Verified,2025-07-18 07:02:20
ACC_1093,CUST_0281,Savings,763842.54,INR,Active,Verified,2025-08-17 00:19:40
ACC_1094,CUST_0622,Savings,473805.43,INR,Active,Verified,2025-11-19 02:12:18
ACC_1095,CUST_0516,Savings,343263.84,INR,Active,Verified,2026-03-12 18:14:58
ACC_1096,CUST_0849,Current,723215.08,INR,Active,Verified,2025-12-03 18:58:05
ACC_1097,CUST_0094,Current,1054048.83,INR,Active,Verified,2025-10-01 07:22:03
ACC_1098,CUST_0655,CreditCard,536919.5,INR,Active,Verified,2025-12-19 17:19:26
ACC_1099,CUST_0657,Current,700639.31,INR,Active,Verified,2025-04-17 17:00:44
ACC_1100,CUST_0208,CreditCard,216338.65,INR,Active,Verified,2026-01-02 00:35:55
ACC_1101,CUST_0233,Current,1265968.58,INR,Active,Verified,2026-02-17 13:39:52
ACC_1102,CUST_0227,CreditCard,1365031.45,INR,Active,Verified,2025-09-16 10:16:07
ACC_1103,CUST_0252,CreditCard,234395.87,INR,Active,Verified,2025-06-28 20:19:29
ACC_1104,CUST_0174,CreditCard,517762.11,INR,Active,Verified,2026-03-07 01:29:27
ACC_1105,CUST_0305,CreditCard,472678.83,INR,Active,Verified,2025-10-20 23:25:58
ACC_1106,CUST_0326,Current,735694.23,INR,Active,Verified,2025-05-15 16:52:53
ACC_1107,CUST_0476,CreditCard,1492533.14,INR,Active,Verified,2025-04-22 10:44:28
ACC_1108,CUST_0627,Savings,365672.92,INR,Active,Verified,2025-11-07 23:00:49
ACC_1109,CUST_0475,Current,1240060.7,INR,Active,Verified,2025-08-17 06:06:47
ACC_1110,CUST_0656,Current,238058.53,INR,Active,Verified,2025-10-19 22:13:46
ACC_1111,CUST_0091,CreditCard,278344.75,INR,Active,Verified,2025-10-14 11:28:52
ACC_1112,CUST_0030,Savings,1392036.96,INR,Active,Verified,2025-06-24 11:33:15
ACC_1113,CUST_0176,Current,124245.84,INR,Active,Verified,2025-08-10 05:32:06
ACC_1114,CUST_0523,Savings,95297.27,INR,Active,Verified,2025-10-25 16:50:02
ACC_1115,CUST_0477,Savings,625427.46,INR,Active,Verified,2025-05-29 12:13:28
ACC_1116,CUST_0734,Savings,703464.68,INR,Active,Verified,2025-07-29 07:28:30
ACC_1117,CUST_0829,CreditCard,390330.63,INR,Active,Verified,2025-12-17 04:31:43
ACC_1118,CUST_0226,Current,1106812.01,INR,Active,Verified,2026-02-25 01:30:37
ACC_1119,CUST_0546,Savings,1188566.32,INR,Active,Verified,2025-11-05 08:57:19
ACC_1120,CUST_0719,CreditCard,1257340.36,INR,Active,Verified,2026-01-24 09:14:10
ACC_1121,CUST_0645,Current,609025.28,INR,Active,Verified,2025-08-11 20:27:07
ACC_1122,CUST_0726,Current,483446.61,INR,Active,Verified,2025-05-21 01:16:50
ACC_1123,CUST_0410,Current,449333.42,INR,Active,Verified,2026-01-05 13:44:11
ACC_1124,CUST_0269,Savings,121121.46,INR,Active,Verified,2025-07-28 10:30:54
ACC_1125,CUST_0468,Current,1213420.0,INR,Active,Verified,2025-09-27 20:46:52
ACC_1126,CUST_0306,Current,1183847.48,INR,Active,Verified,2026-01-19 18:45:46
ACC_1127,CUST_0822,CreditCard,256488.36,INR,Active,Verified,2026-02-19 22:16:19
ACC_1128,CUST_0248,Savings,1132410.03,INR,Active,Verified,2025-10-06 16:26:50
ACC_1129,CUST_0691,Savings,417134.27,INR,Active,Verified,2026-02-19 09:20:33
ACC_1130,CUST_0584,Current,887970.87,INR,Active,Verified,2025-10-14 03:09:50
ACC_1131,CUST_0622,CreditCard,112463.75,INR,Active,Verified,2025-11-19 02:12:18
ACC_1132,CUST_0316,Current,402866.38,INR,Active,Verified,2025-06-29 10:42:10
ACC_1133,CUST_0435,Current,83232.77,INR,Active,Verified,2025-10-14 10:26:01
ACC_1134,CUST_0634,Savings,279000.06,INR,Active,Verified,2025-10-16 14:03:35
ACC_1135,CUST_0004,Current,722196.19,INR,Active,Verified,2026-02-18 21:15:55
ACC_1136,CUST_0743,Savings,461525.47,INR,Active,Verified,2025-09-25 02:02:10
ACC_1137,CUST_0804,Savings,596363.14,INR,Active,Verified,2025-04-04 13:43:46
ACC_1138,CUST_0078,Savings,337964.36,INR,Active,Verified,2025-10-23 17:45:48
ACC_1139,CUST_0662,Current,609750.28,INR,Active,Verified,2025-06-09 06:33:47
ACC_1140,CUST_0064,CreditCard,556437.91,INR,Active,Verified,2025-08-03 06:43:03
ACC_1141,CUST_0809,CreditCard,1293086.94,INR,Active,Verified,2026-02-09 20:13:02
ACC_1142,CUST_0324,CreditCard,380039.46,INR,Active,Verified,2025-08-11 23:04:26
ACC_1143,CUST_0485,Current,6302.05,INR,Active,Verified,2026-01-11 11:37:09
ACC_1144,CUST_0443,Current,1235461.38,INR,Active,Verified,2025-04-15 22:00:01
ACC_1145,CUST_0743,Current,221013.95,INR,Active,Verified,2025-09-25 02:02:10
ACC_1146,CUST_0466,Current,653208.24,INR,Active,Verified,2026-03-21 08:32:15
ACC_1147,CUST_0635,Savings,526564.39,INR,Active,Verified,2026-03-30 14:44:59
ACC_1148,CUST_0187,CreditCard,77397.53,INR,Active,Verified,2025-09-16 08:05:42
ACC_1149,CUST_0133,CreditCard,1489349.8,INR,Active,Verified,2025-09-22 23:18:27
ACC_1150,CUST_0836,CreditCard,1141378.57,INR,Active,Verified,2025-05-03 06:55:21
ACC_1151,CUST_0714,Savings,1146322.47,INR,Active,Verified,2025-10-27 05:20:47
ACC_1152,CUST_0528,Current,783318.7,INR,Active,Verified,2026-01-25 03:16:25
ACC_1153,CUST_0397,Current,768029.81,INR,Active,Verified,2025-08-28 12:20:14
ACC_1154,CUST_0930,CreditCard,731752.02,INR,Active,Verified,2025-04-12 11:58:38
ACC_1155,CUST_0691,CreditCard,406262.51,INR,Active,Verified,2026-02-19 09:20:33
ACC_1156,CUST_0709,CreditCard,823697.86,INR,Active,Verified,2025-12-24 16:21:38
ACC_1157,CUST_0434,CreditCard,594013.44,INR,Active,Verified,2025-07-08 20:44:02
ACC_1158,CUST_0055,Savings,974429.76,INR,Active,Verified,2025-11-29 05:49:06
ACC_1159,CUST_0543,CreditCard,432601.35,INR,Active,Verified,2025-11-11 03:26:50
ACC_1160,CUST_0522,Savings,9826.67,INR,Active,Verified,2025-08-28 20:26:41
ACC_1161,CUST_0973,CreditCard,618868.6,INR,Active,Verified,2025-04-16 15:37:48
ACC_1162,CUST_0845,Current,1236645.52,INR,Active,Verified,2026-02-03 01:30:35
ACC_1163,CUST_0885,Savings,278557.74,INR,Active,Verified,2025-04-24 11:15:29
ACC_1164,CUST_0418,Current,244061.16,INR,Active,Verified,2025-12-24 07:17:06
ACC_1165,CUST_0470,Current,267821.38,INR,Active,Verified,2025-09-21 11:55:32
ACC_1166,CUST_0169,Savings,1234164.41,INR,Active,Verified,2025-04-11 15:33:09
ACC_1167,CUST_0435,Current,1142361.09,INR,Active,Verified,2025-10-14 10:26:01
ACC_1168,CUST_0002,Savings,44768.02,INR,Active,Verified,2026-01-08 01:09:36
ACC_1169,CUST_0914,Current,1133202.64,INR,Active,Verified,2026-03-28 18:48:18
ACC_1170,CUST_0018,Current,878277.91,INR,Active,Verified,2025-10-04 06:37:34
ACC_1171,CUST_0312,Current,402505.95,INR,Active,Verified,2025-12-05 15:19:38
ACC_1172,CUST_0328,Current,1462546.97,INR,Active,Verified,2025-06-22 12:24:29
ACC_1173,CUST_0522,CreditCard,1168512.53,INR,Active,Verified,2025-08-28 20:26:41
ACC_1174,CUST_0203,CreditCard,1482510.18,INR,Active,Verified,2026-01-21 16:14:35
ACC_1175,CUST_0916,Savings,915561.3,INR,Active,Verified,2025-09-01 23:26:21
ACC_1176,CUST_0150,Current,1113609.61,INR,Active,Verified,2026-03-14 18:24:59
ACC_1177,CUST_0613,CreditCard,285961.25,INR,Active,Verified,2025-08-14 00:23:34
ACC_1178,CUST_0421,Current,992015.8,INR,Active,Verified,2025-06-15 16:53:17
ACC_1179,CUST_0758,Current,1388035.36,INR,Active,Verified,2025-09-30 20:35:56
ACC_1180,CUST_0045,Savings,273967.13,INR,Active,Verified,2025-10-30 16:44:03
ACC_1181,CUST_0378,Savings,538526.16,INR,Active,Verified,2025-08-14 22:13:07
ACC_1182,CUST_0490,CreditCard,1029677.79,INR,Active,Verified,2025-06-24 23:59:22
ACC_1183,CUST_0617,Current,852779.53,INR,Active,Verified,2025-06-19 05:17:42
ACC_1184,CUST_0934,CreditCard,817498.65,INR,Active,Verified,2025-07-30 23:57:34
ACC_1185,CUST_0651,Savings,240521.93,INR,Active,Verified,2026-02-05 14:51:22
ACC_1186,CUST_0177,CreditCard,1356279.97,INR,Active,Verified,2026-02-28 15:12:39
ACC_1187,CUST_0536,CreditCard,660484.4,INR,Active,Verified,2025-09-26 01:10:17
ACC_1188,CUST_0931,Savings,846434.71,INR,Active,Verified,2026-01-14 01:01:59
ACC_1189,CUST_0458,CreditCard,797012.89,INR,Active,Verified,2025-05-02 19:33:17
ACC_1190,CUST_0860,Current,1456884.5,INR,Active,Verified,2025-04-18 11:34:04
ACC_1191,CUST_0072,Current,131937.74,INR,Active,Verified,2026-03-31 13:38:29
ACC_1192,CUST_0458,Savings,865662.59,INR,Active,Verified,2025-05-02 19:33:17
ACC_1193,CUST_0857,Savings,1067016.14,INR,Active,Verified,2025-05-16 04:13:07
