order_id,customer_id,session_id,order_timestamp,subtotal_amount,tax_amount,discount_amount,total_order_amount,payment_method
ORDER_00717,CUST_0535,SESS_198337,2026-03-24 00:00:00,9614.31,480.72,0.0,10095.03,PayPal
ORDER_00718,CUST_0536,SESS_514683,2026-04-11 00:00:00,5724.91,243.31,858.74,5109.48,NetBanking
ORDER_00719,CUST_0536,SESS_888175,2026-05-13 00:00:00,7241.43,362.07,0.0,7603.5,UPI
ORDER_00720,CUST_0536,SESS_526580,2026-05-15 00:00:00,6208.7,310.44,0.0,6519.14,UPI
ORDER_00721,CUST_0537,SESS_263844,2026-02-14 00:00:00,7311.51,310.74,1096.73,6525.52,PayPal
ORDER_00722,CUST_0539,SESS_963432,2026-04-28 00:00:00,10292.78,514.64,0.0,10807.42,UPI
ORDER_00723,CUST_0540,SESS_786580,2026-02-24 00:00:00,10211.56,510.58,0.0,10722.14,UPI
ORDER_00724,CUST_0540,SESS_303974,2026-02-28 00:00:00,2872.33,122.07,430.85,2563.55,PayPal
ORDER_00725,CUST_0540,SESS_806246,2026-04-19 00:00:00,3772.47,188.62,0.0,3961.09,UPI
ORDER_00726,CUST_0541,SESS_352727,2026-01-18 00:00:00,8100.77,344.28,1215.12,7229.93,NetBanking
ORDER_00727,CUST_0541,SESS_639088,2026-03-07 00:00:00,6552.71,327.64,0.0,6880.35,Credit Card
ORDER_00728,CUST_0542,SESS_409804,2026-01-29 00:00:00,1848.63,92.43,0.0,1941.06,PayPal
ORDER_00729,CUST_0543,SESS_734730,2026-04-21 00:00:00,1987.35,99.37,0.0,2086.72,Credit Card
ORDER_00730,CUST_0543,SESS_958416,2026-05-17 00:00:00,6127.45,260.42,919.12,5468.75,NetBanking
ORDER_00731,CUST_0544,SESS_201131,2026-02-15 00:00:00,5006.67,212.78,751.0,4468.45,PayPal
ORDER_00732,CUST_0545,SESS_682809,2026-03-05 00:00:00,7153.97,304.04,1073.1,6384.91,PayPal
ORDER_00733,CUST_0547,SESS_243618,2026-02-04 00:00:00,8873.6,443.68,0.0,9317.28,Credit Card
ORDER_00734,CUST_0547,SESS_738720,2026-03-03 00:00:00,9299.46,464.97,0.0,9764.43,PayPal
ORDER_00735,CUST_0548,SESS_708798,2026-04-03 00:00:00,6771.18,338.56,0.0,7109.74,PayPal
ORDER_00736,CUST_0548,SESS_322576,2026-05-14 00:00:00,11433.26,571.66,0.0,12004.92,UPI
ORDER_00737,CUST_0549,SESS_683716,2026-02-26 00:00:00,7813.46,390.67,0.0,8204.13,UPI
ORDER_00738,CUST_0549,SESS_567608,2026-04-04 00:00:00,5261.58,223.62,789.24,4695.96,NetBanking
ORDER_00739,CUST_0549,SESS_767283,2026-04-28 00:00:00,1253.62,62.68,0.0,1316.3,NetBanking
ORDER_00740,CUST_0552,SESS_430892,2026-03-04 00:00:00,10389.89,519.49,0.0,10909.38,NetBanking
ORDER_00741,CUST_0552,SESS_153356,2026-03-17 00:00:00,11911.14,595.56,0.0,12506.7,Credit Card
ORDER_00742,CUST_0552,SESS_367970,2026-03-30 00:00:00,7623.31,381.17,0.0,8004.48,UPI
ORDER_00743,CUST_0553,SESS_199422,2026-03-05 00:00:00,292.12,14.61,0.0,306.73,Credit Card
ORDER_00744,CUST_0553,SESS_772415,2026-04-07 00:00:00,1716.88,72.97,257.53,1532.32,Credit Card
ORDER_00745,CUST_0554,SESS_265728,2026-03-14 00:00:00,2666.18,133.31,0.0,2799.49,NetBanking
ORDER_00746,CUST_0554,SESS_430920,2026-04-25 00:00:00,8520.49,362.12,1278.07,7604.54,PayPal
ORDER_00747,CUST_0554,SESS_297819,2026-05-13 00:00:00,10049.97,502.5,0.0,10552.47,NetBanking
ORDER_00748,CUST_0555,SESS_882596,2026-04-02 00:00:00,11445.23,572.26,0.0,12017.49,PayPal
ORDER_00749,CUST_0556,SESS_134210,2026-04-21 00:00:00,11270.99,563.55,0.0,11834.54,PayPal
ORDER_00750,CUST_0556,SESS_122560,2026-05-21 00:00:00,3390.53,169.53,0.0,3560.06,Credit Card
ORDER_00751,CUST_0557,SESS_911518,2026-01-30 00:00:00,4289.77,214.49,0.0,4504.26,PayPal
ORDER_00752,CUST_0558,SESS_757719,2026-04-29 00:00:00,1103.39,55.17,0.0,1158.56,UPI
ORDER_00753,CUST_0558,SESS_431419,2026-04-22 00:00:00,3411.4,170.57,0.0,3581.97,NetBanking
ORDER_00754,CUST_0561,SESS_725065,2026-04-03 00:00:00,9925.41,496.27,0.0,10421.68,PayPal
ORDER_00755,CUST_0563,SESS_684910,2026-04-05 00:00:00,3112.07,155.6,0.0,3267.67,UPI
ORDER_00756,CUST_0565,SESS_125313,2026-02-23 00:00:00,7109.89,355.49,0.0,7465.38,NetBanking
ORDER_00757,CUST_0565,SESS_291531,2026-04-26 00:00:00,9960.78,423.33,1494.12,8889.99,NetBanking
ORDER_00758,CUST_0566,SESS_164644,2026-04-07 00:00:00,2093.3,104.67,0.0,2197.97,NetBanking
ORDER_00759,CUST_0566,SESS_732488,2026-05-13 00:00:00,9149.46,457.47,0.0,9606.93,NetBanking
ORDER_00760,CUST_0568,SESS_212303,2026-03-06 00:00:00,1322.16,66.11,0.0,1388.27,Credit Card
ORDER_00761,CUST_0568,SESS_956968,2026-04-06 00:00:00,1040.83,44.24,156.12,928.95,Credit Card
ORDER_00762,CUST_0568,SESS_962397,2026-04-15 00:00:00,4580.68,229.03,0.0,4809.71,NetBanking
ORDER_00763,CUST_0569,SESS_157821,2026-04-22 00:00:00,8428.33,421.42,0.0,8849.75,PayPal
ORDER_00764,CUST_0569,SESS_386102,2026-05-03 00:00:00,10253.31,435.77,1538.0,9151.08,NetBanking
ORDER_00765,CUST_0571,SESS_932428,2026-01-20 00:00:00,1575.18,78.76,0.0,1653.94,UPI
ORDER_00766,CUST_0571,SESS_196303,2026-02-15 00:00:00,6330.95,316.55,0.0,6647.5,PayPal
ORDER_00767,CUST_0571,SESS_604744,2026-04-17 00:00:00,1295.67,64.78,0.0,1360.45,NetBanking
ORDER_00768,CUST_0572,SESS_171139,2026-02-22 00:00:00,501.98,25.1,0.0,527.08,NetBanking
ORDER_00769,CUST_0572,SESS_817971,2026-03-23 00:00:00,6431.82,321.59,0.0,6753.41,UPI
ORDER_00770,CUST_0572,SESS_467826,2026-04-06 00:00:00,1849.83,92.49,0.0,1942.32,UPI
ORDER_00771,CUST_0574,SESS_910147,2026-02-28 00:00:00,2557.2,127.86,0.0,2685.06,Credit Card
ORDER_00772,CUST_0575,SESS_471801,2026-02-25 00:00:00,370.53,18.53,0.0,389.06,NetBanking
ORDER_00773,CUST_0576,SESS_571476,2026-02-01 00:00:00,2784.41,139.22,0.0,2923.63,PayPal
ORDER_00774,CUST_0577,SESS_619711,2026-02-17 00:00:00,3844.98,163.41,576.75,3431.64,PayPal
ORDER_00775,CUST_0579,SESS_361486,2026-03-19 00:00:00,3450.91,146.66,517.64,3079.93,PayPal
ORDER_00776,CUST_0580,SESS_465668,2026-04-21 00:00:00,8566.6,428.33,0.0,8994.93,UPI
ORDER_00777,CUST_0581,SESS_394500,2026-03-11 00:00:00,4396.84,219.84,0.0,4616.68,Credit Card
ORDER_00778,CUST_0581,SESS_593214,2026-04-06 00:00:00,5414.51,230.12,812.18,4832.45,PayPal
ORDER_00779,CUST_0581,SESS_901243,2026-04-28 00:00:00,9160.64,458.03,0.0,9618.67,NetBanking
ORDER_00780,CUST_0582,SESS_560463,2026-02-26 00:00:00,11246.09,562.3,0.0,11808.39,PayPal
ORDER_00781,CUST_0582,SESS_800422,2026-04-05 00:00:00,5281.93,264.1,0.0,5546.03,UPI
ORDER_00782,CUST_0582,SESS_447664,2026-05-03 00:00:00,10690.3,454.34,1603.54,9541.1,PayPal
ORDER_00783,CUST_0583,SESS_576901,2026-02-18 00:00:00,9026.65,383.63,1354.0,8056.28,UPI
ORDER_00784,CUST_0583,SESS_149349,2026-03-06 00:00:00,1931.52,96.58,0.0,2028.1,PayPal
ORDER_00785,CUST_0584,SESS_366033,2026-02-28 00:00:00,9179.72,390.14,1376.96,8192.9,NetBanking
ORDER_00786,CUST_0584,SESS_572114,2026-03-13 00:00:00,6231.5,264.84,934.72,5561.62,UPI
ORDER_00787,CUST_0584,SESS_450227,2026-04-15 00:00:00,562.45,28.12,0.0,590.57,Credit Card
ORDER_00788,CUST_0585,SESS_210527,2026-03-21 00:00:00,2680.26,113.91,402.04,2392.13,Credit Card
ORDER_00789,CUST_0585,SESS_293076,2026-04-30 00:00:00,4648.22,232.41,0.0,4880.63,NetBanking
ORDER_00790,CUST_0587,SESS_973575,2026-04-15 00:00:00,8081.45,404.07,0.0,8485.52,NetBanking
ORDER_00791,CUST_0587,SESS_792177,2026-04-27 00:00:00,1368.75,68.44,0.0,1437.19,UPI
ORDER_00792,CUST_0589,SESS_403768,2026-04-01 00:00:00,1344.16,67.21,0.0,1411.37,PayPal
ORDER_00793,CUST_0589,SESS_528744,2026-05-05 00:00:00,5687.96,284.4,0.0,5972.36,Credit Card
ORDER_00794,CUST_0592,SESS_394313,2026-03-25 00:00:00,10374.08,518.7,0.0,10892.78,NetBanking
ORDER_00795,CUST_0592,SESS_559844,2026-04-19 00:00:00,9970.55,423.75,1495.58,8898.72,PayPal
ORDER_00796,CUST_0593,SESS_151148,2026-02-16 00:00:00,2546.36,127.32,0.0,2673.68,PayPal
ORDER_00797,CUST_0593,SESS_393937,2026-03-23 00:00:00,11780.45,589.02,0.0,12369.47,PayPal
ORDER_00798,CUST_0594,SESS_141367,2026-04-07 00:00:00,8976.01,448.8,0.0,9424.81,Credit Card
ORDER_00799,CUST_0595,SESS_596535,2026-03-12 00:00:00,3202.06,160.1,0.0,3362.16,Credit Card
ORDER_00800,CUST_0595,SESS_876687,2026-03-28 00:00:00,10663.99,533.2,0.0,11197.19,PayPal
ORDER_00801,CUST_0595,SESS_165580,2026-04-29 00:00:00,10769.68,538.48,0.0,11308.16,NetBanking
ORDER_00802,CUST_0596,SESS_327885,2026-03-31 00:00:00,8561.34,428.07,0.0,8989.41,UPI
ORDER_00803,CUST_0596,SESS_952548,2026-04-20 00:00:00,7555.37,377.77,0.0,7933.14,Credit Card
ORDER_00804,CUST_0597,SESS_494087,2026-02-16 00:00:00,1323.96,66.2,0.0,1390.16,PayPal
ORDER_00805,CUST_0597,SESS_778352,2026-02-27 00:00:00,10928.52,546.43,0.0,11474.95,NetBanking
ORDER_00806,CUST_0597,SESS_798300,2026-04-23 00:00:00,3747.38,187.37,0.0,3934.75,Credit Card
ORDER_00807,CUST_0598,SESS_244493,2026-03-11 00:00:00,7258.78,362.94,0.0,7621.72,Credit Card
ORDER_00808,CUST_0598,SESS_373486,2026-04-19 00:00:00,3156.57,134.15,473.49,2817.23,PayPal
ORDER_00809,CUST_0599,SESS_746932,2026-01-28 00:00:00,677.37,28.79,101.61,604.55,NetBanking
ORDER_00810,CUST_0599,SESS_546781,2026-03-11 00:00:00,11187.39,475.46,1678.11,9984.74,NetBanking
ORDER_00811,CUST_0599,SESS_215881,2026-04-21 00:00:00,10351.99,517.6,0.0,10869.59,NetBanking
ORDER_00812,CUST_0600,SESS_203964,2026-05-15 00:00:00,8374.29,355.91,1256.14,7474.06,PayPal
ORDER_00813,CUST_0600,SESS_441767,2026-05-18 00:00:00,10795.79,458.82,1619.37,9635.24,PayPal
ORDER_00814,CUST_0601,SESS_516069,2026-04-12 00:00:00,8516.0,425.8,0.0,8941.8,PayPal
ORDER_00815,CUST_0601,SESS_236228,2026-05-15 00:00:00,10438.85,521.94,0.0,10960.79,PayPal
ORDER_00816,CUST_0602,SESS_397466,2026-02-18 00:00:00,8999.21,449.96,0.0,9449.17,NetBanking
ORDER_00817,CUST_0602,SESS_582940,2026-03-15 00:00:00,4972.96,248.65,0.0,5221.61,NetBanking
ORDER_00818,CUST_0603,SESS_133420,2026-04-18 00:00:00,8590.13,365.08,1288.52,7666.69,Credit Card
ORDER_00819,CUST_0603,SESS_180025,2026-05-14 00:00:00,4761.95,238.1,0.0,5000.05,PayPal
ORDER_00820,CUST_0604,SESS_710667,2026-04-03 00:00:00,10282.75,514.14,0.0,10796.89,PayPal
ORDER_00821,CUST_0605,SESS_334890,2026-01-28 00:00:00,11593.01,579.65,0.0,12172.66,Credit Card
ORDER_00822,CUST_0605,SESS_515504,2026-03-14 00:00:00,11550.95,577.55,0.0,12128.5,NetBanking
ORDER_00823,CUST_0606,SESS_341384,2026-02-23 00:00:00,6128.36,306.42,0.0,6434.78,UPI
ORDER_00824,CUST_0606,SESS_551612,2026-03-25 00:00:00,4219.48,210.97,0.0,4430.45,NetBanking
ORDER_00825,CUST_0606,SESS_808557,2026-05-14 00:00:00,9506.94,475.35,0.0,9982.29,Credit Card
ORDER_00826,CUST_0607,SESS_791774,2026-04-25 00:00:00,5282.22,264.11,0.0,5546.33,PayPal
ORDER_00827,CUST_0610,SESS_153957,2026-02-12 00:00:00,5256.03,262.8,0.0,5518.83,PayPal
ORDER_00828,CUST_0610,SESS_105556,2026-02-25 00:00:00,3628.14,181.41,0.0,3809.55,UPI
ORDER_00829,CUST_0611,SESS_558733,2026-02-06 00:00:00,10406.25,520.31,0.0,10926.56,PayPal
ORDER_00830,CUST_0611,SESS_860071,2026-03-01 00:00:00,5474.62,273.73,0.0,5748.35,NetBanking
ORDER_00831,CUST_0611,SESS_659657,2026-03-29 00:00:00,9973.67,498.68,0.0,10472.35,NetBanking
ORDER_00832,CUST_0612,SESS_991861,2026-03-20 00:00:00,8153.37,346.52,1223.01,7276.88,NetBanking
ORDER_00833,CUST_0612,SESS_638295,2026-03-25 00:00:00,6936.36,346.82,0.0,7283.18,NetBanking
ORDER_00834,CUST_0613,SESS_134810,2026-02-14 00:00:00,1895.28,94.76,0.0,1990.04,Credit Card
ORDER_00835,CUST_0614,SESS_102856,2026-03-05 00:00:00,8665.22,433.26,0.0,9098.48,NetBanking
ORDER_00836,CUST_0614,SESS_883614,2026-04-11 00:00:00,2569.77,128.49,0.0,2698.26,PayPal
ORDER_00837,CUST_0616,SESS_563976,2026-03-10 00:00:00,4781.73,239.09,0.0,5020.82,NetBanking
ORDER_00838,CUST_0617,SESS_551477,2026-04-05 00:00:00,6462.75,323.14,0.0,6785.89,NetBanking
ORDER_00839,CUST_0617,SESS_299203,2026-04-21 00:00:00,287.71,14.39,0.0,302.1,NetBanking
ORDER_00840,CUST_0618,SESS_849327,2026-03-07 00:00:00,1577.88,78.89,0.0,1656.77,Credit Card
ORDER_00841,CUST_0619,SESS_741540,2026-04-18 00:00:00,11595.55,492.81,1739.33,10349.03,UPI
ORDER_00842,CUST_0620,SESS_757851,2026-01-13 00:00:00,10494.08,524.7,0.0,11018.78,PayPal
ORDER_00843,CUST_0621,SESS_147660,2026-02-15 00:00:00,11819.53,590.98,0.0,12410.51,UPI
ORDER_00844,CUST_0621,SESS_343399,2026-03-29 00:00:00,1057.22,52.86,0.0,1110.08,PayPal
ORDER_00845,CUST_0622,SESS_604799,2026-01-08 00:00:00,11967.86,598.39,0.0,12566.25,PayPal
ORDER_00846,CUST_0622,SESS_350698,2026-03-13 00:00:00,10608.57,530.43,0.0,11139.0,UPI
ORDER_00847,CUST_0622,SESS_891964,2026-04-16 00:00:00,10850.31,461.14,1627.55,9683.9,Credit Card
ORDER_00848,CUST_0623,SESS_488305,2026-02-15 00:00:00,6733.3,336.67,0.0,7069.97,Credit Card
ORDER_00849,CUST_0623,SESS_950330,2026-04-04 00:00:00,6285.59,267.14,942.84,5609.89,UPI
ORDER_00850,CUST_0623,SESS_473753,2026-04-27 00:00:00,3644.43,182.22,0.0,3826.65,UPI
ORDER_00851,CUST_0624,SESS_825869,2026-03-30 00:00:00,6962.06,295.89,1044.31,6213.64,PayPal
ORDER_00852,CUST_0624,SESS_169998,2026-05-09 00:00:00,11478.46,573.92,0.0,12052.38,UPI
ORDER_00853,CUST_0625,SESS_688740,2026-01-13 00:00:00,1322.06,66.1,0.0,1388.16,NetBanking
ORDER_00854,CUST_0625,SESS_866033,2026-02-23 00:00:00,2217.23,110.86,0.0,2328.09,PayPal
ORDER_00855,CUST_0625,SESS_297264,2026-04-14 00:00:00,2654.06,132.7,0.0,2786.76,UPI
ORDER_00856,CUST_0626,SESS_492536,2026-04-13 00:00:00,3849.75,192.49,0.0,4042.24,Credit Card
ORDER_00857,CUST_0626,SESS_482574,2026-04-29 00:00:00,7197.25,359.86,0.0,7557.11,UPI
ORDER_00858,CUST_0628,SESS_429450,2026-01-09 00:00:00,11548.9,577.45,0.0,12126.35,UPI
ORDER_00859,CUST_0630,SESS_233407,2026-04-14 00:00:00,5061.52,253.08,0.0,5314.6,NetBanking
ORDER_00860,CUST_0630,SESS_390637,2026-05-01 00:00:00,2438.89,121.94,0.0,2560.83,NetBanking
ORDER_00861,CUST_0631,SESS_462436,2026-04-11 00:00:00,9388.26,399.0,1408.24,8379.02,UPI
ORDER_00862,CUST_0632,SESS_272903,2026-02-27 00:00:00,11560.76,578.04,0.0,12138.8,NetBanking
ORDER_00863,CUST_0632,SESS_151798,2026-03-22 00:00:00,283.79,14.19,0.0,297.98,NetBanking
ORDER_00864,CUST_0632,SESS_754232,2026-04-19 00:00:00,5843.85,292.19,0.0,6136.04,UPI
ORDER_00865,CUST_0633,SESS_684579,2026-03-22 00:00:00,1099.4,54.97,0.0,1154.37,UPI
ORDER_00866,CUST_0633,SESS_641434,2026-04-20 00:00:00,11335.12,481.74,1700.27,10116.59,UPI
ORDER_00867,CUST_0636,SESS_383156,2026-03-26 00:00:00,11909.92,595.5,0.0,12505.42,NetBanking
ORDER_00868,CUST_0636,SESS_142429,2026-04-26 00:00:00,3402.91,170.15,0.0,3573.06,UPI
ORDER_00869,CUST_0637,SESS_425359,2026-03-12 00:00:00,10855.75,542.79,0.0,11398.54,NetBanking
ORDER_00870,CUST_0637,SESS_382975,2026-03-26 00:00:00,7950.23,337.88,1192.53,7095.58,NetBanking
ORDER_00871,CUST_0637,SESS_502439,2026-04-29 00:00:00,3889.63,194.48,0.0,4084.11,UPI
ORDER_00872,CUST_0638,SESS_680097,2026-02-18 00:00:00,1664.15,83.21,0.0,1747.36,PayPal
ORDER_00873,CUST_0639,SESS_412620,2026-02-24 00:00:00,2923.63,146.18,0.0,3069.81,Credit Card
ORDER_00874,CUST_0639,SESS_176110,2026-03-31 00:00:00,11262.78,563.14,0.0,11825.92,Credit Card
ORDER_00875,CUST_0639,SESS_427125,2026-05-01 00:00:00,2807.61,140.38,0.0,2947.99,UPI
ORDER_00876,CUST_0641,SESS_447053,2026-03-19 00:00:00,9611.94,480.6,0.0,10092.54,UPI
ORDER_00877,CUST_0642,SESS_596728,2026-01-31 00:00:00,7428.08,371.4,0.0,7799.48,NetBanking
ORDER_00878,CUST_0644,SESS_774511,2026-03-05 00:00:00,8270.73,413.54,0.0,8684.27,PayPal
ORDER_00879,CUST_0644,SESS_527964,2026-05-03 00:00:00,8010.13,400.51,0.0,8410.64,UPI
ORDER_00880,CUST_0645,SESS_408632,2026-04-05 00:00:00,9399.4,469.97,0.0,9869.37,PayPal
ORDER_00881,CUST_0646,SESS_867205,2026-01-06 00:00:00,10706.72,535.34,0.0,11242.06,Credit Card
ORDER_00882,CUST_0646,SESS_751833,2026-02-25 00:00:00,931.55,39.59,139.73,831.41,UPI
ORDER_00883,CUST_0646,SESS_300940,2026-03-16 00:00:00,4812.45,240.62,0.0,5053.07,NetBanking
ORDER_00884,CUST_0647,SESS_506390,2026-02-10 00:00:00,1541.68,77.08,0.0,1618.76,PayPal
ORDER_00885,CUST_0648,SESS_268389,2026-01-28 00:00:00,11170.09,474.73,1675.51,9969.31,NetBanking
ORDER_00886,CUST_0648,SESS_433280,2026-03-19 00:00:00,6032.46,301.62,0.0,6334.08,PayPal
ORDER_00887,CUST_0648,SESS_235312,2026-03-26 00:00:00,7496.85,374.84,0.0,7871.69,PayPal
ORDER_00888,CUST_0649,SESS_671719,2026-02-03 00:00:00,9164.94,458.25,0.0,9623.19,Credit Card
ORDER_00889,CUST_0650,SESS_338239,2026-04-03 00:00:00,5540.93,277.05,0.0,5817.98,NetBanking
ORDER_00890,CUST_0650,SESS_100156,2026-04-30 00:00:00,11957.06,508.18,1793.56,10671.68,UPI
ORDER_00891,CUST_0651,SESS_772903,2026-04-23 00:00:00,1094.91,46.53,164.24,977.2,Credit Card
ORDER_00892,CUST_0653,SESS_307105,2026-02-02 00:00:00,5557.88,236.21,833.68,4960.41,UPI
ORDER_00893,CUST_0654,SESS_684699,2026-03-22 00:00:00,4421.8,221.09,0.0,4642.89,PayPal
ORDER_00894,CUST_0654,SESS_107666,2026-04-24 00:00:00,5195.11,259.76,0.0,5454.87,PayPal
ORDER_00895,CUST_0655,SESS_645509,2026-01-17 00:00:00,8371.3,418.56,0.0,8789.86,PayPal
ORDER_00896,CUST_0655,SESS_779778,2026-03-17 00:00:00,10702.09,535.1,0.0,11237.19,Credit Card
ORDER_00897,CUST_0657,SESS_446909,2026-02-05 00:00:00,4683.67,234.18,0.0,4917.85,PayPal
ORDER_00898,CUST_0658,SESS_456269,2026-02-21 00:00:00,6296.89,314.84,0.0,6611.73,NetBanking
ORDER_00899,CUST_0658,SESS_899391,2026-04-03 00:00:00,4121.29,206.06,0.0,4327.35,NetBanking
ORDER_00900,CUST_0659,SESS_883890,2026-04-05 00:00:00,4792.5,239.62,0.0,5032.12,Credit Card
ORDER_00901,CUST_0659,SESS_128203,2026-04-26 00:00:00,2488.85,124.44,0.0,2613.29,Credit Card
ORDER_00902,CUST_0660,SESS_902296,2026-03-23 00:00:00,9471.93,402.56,1420.79,8453.7,UPI
ORDER_00903,CUST_0661,SESS_213329,2026-05-16 00:00:00,3962.4,198.12,0.0,4160.52,UPI
ORDER_00904,CUST_0663,SESS_506192,2026-04-07 00:00:00,10343.43,517.17,0.0,10860.6,PayPal
ORDER_00905,CUST_0664,SESS_851795,2026-03-16 00:00:00,1258.53,53.49,188.78,1123.24,Credit Card
ORDER_00906,CUST_0664,SESS_747650,2026-05-06 00:00:00,2737.25,116.33,410.59,2442.99,UPI
ORDER_00907,CUST_0666,SESS_424386,2026-03-04 00:00:00,4849.11,242.46,0.0,5091.57,NetBanking
ORDER_00908,CUST_0666,SESS_507093,2026-04-26 00:00:00,7117.62,355.88,0.0,7473.5,UPI
ORDER_00909,CUST_0666,SESS_205534,2026-05-05 00:00:00,4702.87,235.14,0.0,4938.01,NetBanking
ORDER_00910,CUST_0667,SESS_337662,2026-02-03 00:00:00,7914.28,395.71,0.0,8309.99,NetBanking
ORDER_00911,CUST_0667,SESS_864933,2026-02-24 00:00:00,8935.05,446.75,0.0,9381.8,PayPal
ORDER_00912,CUST_0667,SESS_372225,2026-04-27 00:00:00,11380.26,569.01,0.0,11949.27,Credit Card
ORDER_00913,CUST_0668,SESS_636560,2026-04-08 00:00:00,6715.37,335.77,0.0,7051.14,Credit Card
ORDER_00914,CUST_0668,SESS_560276,2026-04-11 00:00:00,11570.09,578.5,0.0,12148.59,Credit Card
ORDER_00915,CUST_0669,SESS_965707,2026-03-29 00:00:00,2222.01,111.1,0.0,2333.11,Credit Card
ORDER_00916,CUST_0669,SESS_526758,2026-05-01 00:00:00,6446.93,273.99,967.04,5753.88,Credit Card
ORDER_00917,CUST_0670,SESS_582293,2026-01-26 00:00:00,6686.92,334.35,0.0,7021.27,Credit Card
ORDER_00918,CUST_0670,SESS_753924,2026-03-21 00:00:00,11086.54,471.18,1662.98,9894.74,PayPal
ORDER_00919,CUST_0670,SESS_603519,2026-04-06 00:00:00,1020.35,51.02,0.0,1071.37,NetBanking
ORDER_00920,CUST_0671,SESS_309227,2026-05-13 00:00:00,5703.07,242.38,855.46,5089.99,NetBanking
ORDER_00921,CUST_0671,SESS_824573,2026-05-12 00:00:00,2686.14,134.31,0.0,2820.45,Credit Card
ORDER_00922,CUST_0672,SESS_553577,2026-03-22 00:00:00,9409.37,470.47,0.0,9879.84,NetBanking
ORDER_00923,CUST_0672,SESS_575219,2026-04-25 00:00:00,6263.32,313.17,0.0,6576.49,Credit Card
ORDER_00924,CUST_0675,SESS_807878,2026-02-05 00:00:00,2557.46,108.69,383.62,2282.53,UPI
ORDER_00925,CUST_0676,SESS_616487,2026-04-27 00:00:00,8293.13,414.66,0.0,8707.79,Credit Card
ORDER_00926,CUST_0676,SESS_703005,2026-05-17 00:00:00,355.58,17.78,0.0,373.36,PayPal
ORDER_00927,CUST_0677,SESS_336101,2026-02-17 00:00:00,3822.8,162.47,573.42,3411.85,Credit Card
ORDER_00928,CUST_0677,SESS_121608,2026-04-16 00:00:00,3490.81,174.54,0.0,3665.35,Credit Card
ORDER_00929,CUST_0678,SESS_741385,2026-03-31 00:00:00,10050.4,502.52,0.0,10552.92,NetBanking
ORDER_00930,CUST_0678,SESS_676285,2026-04-24 00:00:00,9321.34,466.07,0.0,9787.41,NetBanking
ORDER_00931,CUST_0678,SESS_332918,2026-05-03 00:00:00,295.02,14.75,0.0,309.77,Credit Card
ORDER_00932,CUST_0681,SESS_930433,2026-03-01 00:00:00,3541.71,150.52,531.26,3160.97,NetBanking
ORDER_00933,CUST_0681,SESS_973646,2026-03-29 00:00:00,4849.74,242.49,0.0,5092.23,Credit Card
ORDER_00934,CUST_0681,SESS_386787,2026-05-09 00:00:00,6890.75,344.54,0.0,7235.29,NetBanking
ORDER_00935,CUST_0682,SESS_259788,2026-01-27 00:00:00,11834.11,591.71,0.0,12425.82,PayPal
ORDER_00936,CUST_0682,SESS_952325,2026-02-22 00:00:00,9126.56,456.33,0.0,9582.89,UPI
ORDER_00937,CUST_0683,SESS_857707,2026-03-02 00:00:00,945.12,47.26,0.0,992.38,UPI
ORDER_00938,CUST_0683,SESS_155339,2026-04-10 00:00:00,7950.25,397.51,0.0,8347.76,NetBanking
ORDER_00939,CUST_0683,SESS_867003,2026-05-17 00:00:00,11432.1,571.61,0.0,12003.71,Credit Card
ORDER_00940,CUST_0684,SESS_534714,2026-02-20 00:00:00,10695.43,534.77,0.0,11230.2,PayPal
ORDER_00941,CUST_0685,SESS_945169,2026-05-18 00:00:00,6436.35,321.82,0.0,6758.17,NetBanking
ORDER_00942,CUST_0686,SESS_803176,2026-03-31 00:00:00,9591.33,479.57,0.0,10070.9,Credit Card
ORDER_00943,CUST_0686,SESS_449531,2026-05-04 00:00:00,2380.01,119.0,0.0,2499.01,NetBanking
ORDER_00944,CUST_0687,SESS_284382,2026-04-01 00:00:00,7038.98,299.16,1055.85,6282.29,Credit Card
ORDER_00945,CUST_0688,SESS_792083,2026-03-26 00:00:00,3219.58,160.98,0.0,3380.56,PayPal
ORDER_00946,CUST_0689,SESS_486279,2026-03-27 00:00:00,3044.71,129.4,456.71,2717.4,Credit Card
ORDER_00947,CUST_0689,SESS_217946,2026-05-15 00:00:00,4369.71,185.71,655.46,3899.96,UPI
ORDER_00948,CUST_0690,SESS_138973,2026-04-12 00:00:00,2434.3,121.72,0.0,2556.02,PayPal
ORDER_00949,CUST_0690,SESS_655879,2026-04-24 00:00:00,2649.81,132.49,0.0,2782.3,PayPal
ORDER_00950,CUST_0690,SESS_866875,2026-05-25 00:00:00,3318.31,165.92,0.0,3484.23,PayPal
ORDER_00951,CUST_0691,SESS_356840,2026-03-27 00:00:00,7077.66,353.88,0.0,7431.54,NetBanking
ORDER_00952,CUST_0691,SESS_392351,2026-05-05 00:00:00,10058.63,427.49,1508.79,8977.33,Credit Card
ORDER_00953,CUST_0692,SESS_782004,2026-04-09 00:00:00,784.83,39.24,0.0,824.07,NetBanking
ORDER_00954,CUST_0692,SESS_808463,2026-05-07 00:00:00,4254.03,212.7,0.0,4466.73,Credit Card
ORDER_00955,CUST_0693,SESS_475402,2026-03-14 00:00:00,4436.52,188.55,665.48,3959.59,NetBanking
