touchpoint_id,customer_id,channel_id,session_id,touchpoint_timestamp,utm_source,utm_medium,utm_campaign,landing_page,device_category,duration_seconds
TP_003104,CUST_0750,3,SESS_870667,2026-02-26 22:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,347
TP_003105,CUST_0751,4,SESS_381771,2026-01-11 03:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,52
TP_003106,CUST_0751,7,SESS_381771,2026-01-22 19:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,477
TP_003107,CUST_0752,7,SESS_414433,2026-03-08 04:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,214
TP_003108,CUST_0752,5,SESS_360295,2026-04-07 09:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,354
TP_003109,CUST_0752,1,SESS_360295,2026-04-10 22:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_9,Tablet,593
TP_003110,CUST_0752,4,SESS_360295,2026-04-11 21:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,90
TP_003111,CUST_0752,7,SESS_360295,2026-04-10 19:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,441
TP_003112,CUST_0752,7,SESS_360295,2026-04-07 05:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_3,Desktop,400
TP_003113,CUST_0753,5,SESS_788065,2026-03-21 17:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,545
TP_003114,CUST_0755,3,SESS_326586,2026-03-09 11:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,136
TP_003115,CUST_0755,5,SESS_326586,2026-03-04 20:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,104
TP_003116,CUST_0755,5,SESS_326586,2026-02-26 13:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,472
TP_003117,CUST_0755,5,SESS_326586,2026-02-28 15:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,251
TP_003118,CUST_0756,5,SESS_828695,2026-04-06 05:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,133
TP_003119,CUST_0756,4,SESS_828695,2026-04-01 14:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,409
TP_003120,CUST_0756,6,SESS_828695,2026-04-10 21:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,189
TP_003121,CUST_0756,3,SESS_552751,2026-05-11 05:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,184
TP_003122,CUST_0756,2,SESS_552751,2026-05-15 05:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,148
TP_003123,CUST_0756,5,SESS_552751,2026-05-11 18:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,395
TP_003124,CUST_0756,1,SESS_552751,2026-05-17 09:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,306
TP_003125,CUST_0757,5,SESS_394026,2026-02-14 22:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,437
TP_003126,CUST_0757,1,SESS_882655,2026-03-09 03:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_1,Desktop,159
TP_003127,CUST_0757,7,SESS_882655,2026-02-28 02:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,383
TP_003128,CUST_0757,5,SESS_882655,2026-03-02 02:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,463
TP_003129,CUST_0759,6,SESS_959822,2026-04-21 09:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,93
TP_003130,CUST_0759,1,SESS_959822,2026-04-25 16:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,506
TP_003131,CUST_0759,5,SESS_959822,2026-04-23 01:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_9,Desktop,302
TP_003132,CUST_0759,7,SESS_959822,2026-05-01 03:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_8,Tablet,481
TP_003133,CUST_0759,5,SESS_959822,2026-04-30 08:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_2,Desktop,235
TP_003134,CUST_0759,2,SESS_791456,2026-04-25 16:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Tablet,365
TP_003135,CUST_0759,2,SESS_791456,2026-04-25 21:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_8,Tablet,66
TP_003136,CUST_0759,2,SESS_791456,2026-04-26 13:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_10,Tablet,533
TP_003137,CUST_0759,6,SESS_791456,2026-04-23 07:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,469
TP_003138,CUST_0759,2,SESS_791456,2026-04-27 06:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,499
TP_003139,CUST_0760,4,SESS_476508,2026-04-30 19:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_6,Desktop,338
TP_003140,CUST_0760,6,SESS_476508,2026-04-19 16:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,162
TP_003141,CUST_0760,3,SESS_476508,2026-04-20 23:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,437
TP_003142,CUST_0761,3,SESS_293713,2026-03-21 04:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,415
TP_003143,CUST_0761,3,SESS_293713,2026-03-28 02:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,77
TP_003144,CUST_0761,2,SESS_293713,2026-03-19 10:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,103
TP_003145,CUST_0761,4,SESS_293713,2026-03-30 09:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,361
TP_003146,CUST_0761,7,SESS_957314,2026-04-03 06:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,242
TP_003147,CUST_0762,4,SESS_660926,2026-04-23 10:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,32
TP_003148,CUST_0762,5,SESS_660926,2026-05-02 17:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,167
TP_003149,CUST_0762,7,SESS_660926,2026-04-30 11:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,167
TP_003150,CUST_0762,3,SESS_660926,2026-05-06 04:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,259
TP_003151,CUST_0762,1,SESS_787179,2026-05-10 15:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_8,Desktop,311
TP_003152,CUST_0762,6,SESS_787179,2026-05-20 14:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Tablet,474
TP_003153,CUST_0764,2,SESS_724426,2026-01-07 03:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,210
TP_003154,CUST_0764,4,SESS_724426,2026-01-12 05:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,567
TP_003155,CUST_0764,1,SESS_368021,2026-02-25 15:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_8,Desktop,325
TP_003156,CUST_0764,6,SESS_368021,2026-03-04 19:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,344
TP_003157,CUST_0764,5,SESS_368021,2026-02-19 21:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,83
TP_003158,CUST_0766,1,SESS_325118,2026-01-30 06:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,117
TP_003159,CUST_0766,3,SESS_257005,2026-02-09 11:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_2,Desktop,236
TP_003160,CUST_0766,6,SESS_257005,2026-02-15 11:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,300
TP_003161,CUST_0766,6,SESS_257005,2026-02-12 00:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Desktop,186
TP_003162,CUST_0766,5,SESS_257005,2026-02-05 02:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_3,Desktop,117
TP_003163,CUST_0766,3,SESS_257005,2026-02-08 11:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_4,Desktop,199
TP_003164,CUST_0766,2,SESS_315974,2026-03-08 15:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Tablet,362
TP_003165,CUST_0766,3,SESS_315974,2026-03-20 23:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,212
TP_003166,CUST_0766,5,SESS_315974,2026-03-15 04:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,163
TP_003167,CUST_0766,3,SESS_315974,2026-03-15 07:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,259
TP_003168,CUST_0766,4,SESS_315974,2026-03-20 09:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,267
TP_003169,CUST_0768,2,SESS_229138,2026-03-02 16:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Tablet,543
TP_003170,CUST_0768,5,SESS_814669,2026-04-20 02:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,240
TP_003171,CUST_0768,4,SESS_814669,2026-04-11 19:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,241
TP_003172,CUST_0768,7,SESS_814669,2026-04-09 11:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,153
TP_003173,CUST_0768,6,SESS_814669,2026-04-08 03:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,495
TP_003174,CUST_0768,3,SESS_814669,2026-04-13 06:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,47
TP_003175,CUST_0768,1,SESS_384267,2026-05-18 23:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,170
TP_003176,CUST_0768,5,SESS_384267,2026-05-25 02:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_10,Desktop,308
TP_003177,CUST_0768,2,SESS_384267,2026-05-24 18:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,400
TP_003178,CUST_0770,5,SESS_276708,2026-02-02 04:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,538
TP_003179,CUST_0770,3,SESS_276708,2026-01-23 17:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,476
TP_003180,CUST_0770,4,SESS_276708,2026-01-30 03:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,473
TP_003181,CUST_0771,3,SESS_288011,2026-04-19 18:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,70
TP_003182,CUST_0771,4,SESS_288011,2026-04-24 04:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_9,Tablet,102
TP_003183,CUST_0771,2,SESS_288011,2026-04-30 06:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,345
TP_003184,CUST_0771,7,SESS_288011,2026-04-24 12:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,341
TP_003185,CUST_0771,3,SESS_288011,2026-04-21 23:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,215
TP_003186,CUST_0771,6,SESS_844827,2026-05-02 23:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_7,Desktop,558
TP_003187,CUST_0773,4,SESS_124279,2026-02-19 18:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_3,Desktop,545
TP_003188,CUST_0773,4,SESS_124279,2026-02-21 02:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,162
TP_003189,CUST_0773,3,SESS_124279,2026-02-11 03:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,135
TP_003190,CUST_0773,2,SESS_124279,2026-02-21 05:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,140
TP_003191,CUST_0773,1,SESS_362915,2026-03-30 14:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,304
TP_003192,CUST_0773,5,SESS_362915,2026-03-29 00:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,412
TP_003193,CUST_0773,3,SESS_362915,2026-03-26 08:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,315
TP_003194,CUST_0773,4,SESS_362915,2026-04-03 08:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,556
TP_003195,CUST_0773,5,SESS_362915,2026-03-29 13:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_4,Desktop,536
TP_003196,CUST_0775,5,SESS_515399,2026-02-01 03:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,400
TP_003197,CUST_0776,5,SESS_958275,2026-04-10 16:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,496
TP_003198,CUST_0776,3,SESS_886389,2026-05-11 17:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,308
TP_003199,CUST_0776,2,SESS_886389,2026-05-18 20:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,224
TP_003200,CUST_0776,4,SESS_886389,2026-05-20 03:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_10,Desktop,457
TP_003201,CUST_0778,4,SESS_348757,2026-05-02 07:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,379
TP_003202,CUST_0778,7,SESS_348757,2026-04-28 22:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,145
TP_003203,CUST_0778,4,SESS_348757,2026-04-27 15:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,211
TP_003204,CUST_0778,1,SESS_348757,2026-05-02 03:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_4,Desktop,75
TP_003205,CUST_0778,3,SESS_348757,2026-05-03 03:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,73
TP_003206,CUST_0780,5,SESS_929913,2026-01-29 21:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,192
TP_003207,CUST_0780,1,SESS_929913,2026-02-02 00:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_9,Tablet,270
TP_003208,CUST_0780,6,SESS_929913,2026-01-22 08:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,404
TP_003209,CUST_0781,4,SESS_803073,2026-03-22 16:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,443
TP_003210,CUST_0781,6,SESS_803073,2026-03-13 10:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_8,Desktop,497
TP_003211,CUST_0781,6,SESS_803073,2026-03-16 10:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,355
TP_003212,CUST_0781,3,SESS_803073,2026-03-21 05:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,339
TP_003213,CUST_0781,7,SESS_803073,2026-03-13 03:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,121
TP_003214,CUST_0782,1,SESS_741692,2026-03-02 18:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_7,Desktop,132
TP_003215,CUST_0782,3,SESS_741692,2026-03-04 16:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,256
TP_003216,CUST_0782,4,SESS_741692,2026-03-08 08:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,255
TP_003217,CUST_0783,7,SESS_664432,2026-03-22 02:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,428
TP_003218,CUST_0783,3,SESS_942028,2026-05-02 00:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_4,Desktop,216
TP_003219,CUST_0783,6,SESS_942028,2026-04-28 10:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,299
TP_003220,CUST_0783,5,SESS_942028,2026-05-01 02:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Tablet,79
TP_003221,CUST_0783,3,SESS_942028,2026-05-08 15:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_3,Tablet,577
TP_003222,CUST_0783,1,SESS_942028,2026-05-02 00:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,107
TP_003223,CUST_0784,2,SESS_712367,2026-01-28 04:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,366
TP_003224,CUST_0784,6,SESS_712367,2026-01-28 12:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,85
TP_003225,CUST_0784,1,SESS_712367,2026-01-27 17:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,388
TP_003226,CUST_0784,1,SESS_712367,2026-01-18 00:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_10,Tablet,280
TP_003227,CUST_0784,6,SESS_264565,2026-02-09 15:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,14
TP_003228,CUST_0784,6,SESS_264565,2026-02-19 18:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,401
TP_003229,CUST_0784,7,SESS_813592,2026-02-24 09:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,163
TP_003230,CUST_0784,6,SESS_813592,2026-03-02 19:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_9,Desktop,214
TP_003231,CUST_0784,3,SESS_813592,2026-02-28 18:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,135
TP_003232,CUST_0784,2,SESS_813592,2026-02-23 10:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,297
TP_003233,CUST_0785,5,SESS_132100,2026-02-08 04:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,503
TP_003234,CUST_0785,7,SESS_132100,2026-02-10 18:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,274
TP_003235,CUST_0785,3,SESS_132100,2026-01-30 08:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,369
TP_003236,CUST_0785,5,SESS_132100,2026-02-01 06:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,200
TP_003237,CUST_0786,4,SESS_913174,2026-01-29 09:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,284
TP_003238,CUST_0786,4,SESS_913174,2026-02-10 09:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_4,Tablet,447
TP_003239,CUST_0786,6,SESS_913174,2026-01-27 11:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,393
TP_003240,CUST_0786,3,SESS_208387,2026-02-25 17:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_7,Desktop,224
TP_003241,CUST_0786,5,SESS_208387,2026-03-07 20:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,493
TP_003242,CUST_0786,7,SESS_208387,2026-03-04 20:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,458
TP_003243,CUST_0786,4,SESS_208387,2026-02-25 04:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_5,Desktop,269
TP_003244,CUST_0786,5,SESS_271493,2026-03-28 02:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_9,Desktop,384
TP_003245,CUST_0786,7,SESS_271493,2026-03-28 14:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_8,Tablet,404
TP_003246,CUST_0786,6,SESS_271493,2026-03-27 11:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,492
TP_003247,CUST_0786,2,SESS_271493,2026-04-06 08:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Desktop,497
TP_003248,CUST_0788,1,SESS_695638,2026-04-11 04:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_4,Desktop,480
TP_003249,CUST_0789,2,SESS_249115,2026-01-29 00:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,444
TP_003250,CUST_0789,7,SESS_249115,2026-01-27 07:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,267
TP_003251,CUST_0789,4,SESS_346342,2026-03-19 09:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_6,Tablet,578
TP_003252,CUST_0789,4,SESS_326186,2026-04-27 17:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,357
TP_003253,CUST_0791,2,SESS_461042,2026-02-09 08:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,122
TP_003254,CUST_0792,2,SESS_896960,2026-01-23 12:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,206
TP_003255,CUST_0793,6,SESS_375905,2026-03-16 21:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,238
TP_003256,CUST_0793,3,SESS_375905,2026-03-21 23:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,503
TP_003257,CUST_0793,2,SESS_375905,2026-03-11 16:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,102
TP_003258,CUST_0793,5,SESS_375905,2026-03-24 10:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,249
TP_003259,CUST_0793,7,SESS_375905,2026-03-17 18:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,112
TP_003260,CUST_0793,1,SESS_783956,2026-03-24 16:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,79
TP_003261,CUST_0793,1,SESS_783956,2026-03-28 05:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_10,Desktop,440
TP_003262,CUST_0793,7,SESS_783956,2026-03-20 04:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,489
TP_003263,CUST_0794,6,SESS_579893,2026-04-10 21:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_9,Desktop,467
TP_003264,CUST_0794,4,SESS_579893,2026-04-08 21:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Tablet,315
TP_003265,CUST_0794,5,SESS_579893,2026-03-31 17:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,137
TP_003266,CUST_0794,2,SESS_579893,2026-03-31 08:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,82
TP_003267,CUST_0794,2,SESS_579893,2026-04-06 04:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Tablet,43
TP_003268,CUST_0794,5,SESS_525072,2026-05-20 10:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,457
TP_003269,CUST_0796,7,SESS_680659,2026-01-04 15:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_4,Desktop,551
TP_003270,CUST_0796,1,SESS_680659,2026-01-05 09:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Tablet,77
TP_003271,CUST_0796,6,SESS_680659,2025-12-31 14:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,296
TP_003272,CUST_0796,5,SESS_680659,2025-12-27 09:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,71
TP_003273,CUST_0796,3,SESS_680659,2026-01-06 13:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,438
TP_003274,CUST_0796,6,SESS_607524,2026-02-10 13:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_5,Tablet,128
TP_003275,CUST_0796,7,SESS_607524,2026-02-07 13:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_5,Desktop,490
TP_003276,CUST_0796,4,SESS_607524,2026-02-13 08:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,76
TP_003277,CUST_0796,7,SESS_607524,2026-02-09 10:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,71
TP_003278,CUST_0796,7,SESS_607524,2026-01-31 02:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,555
TP_003279,CUST_0797,7,SESS_810432,2026-03-15 22:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,291
TP_003280,CUST_0797,2,SESS_810432,2026-03-09 23:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_10,Desktop,193
TP_003281,CUST_0797,5,SESS_810432,2026-03-08 16:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,177
TP_003282,CUST_0799,3,SESS_356102,2026-04-30 07:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,554
TP_003283,CUST_0799,5,SESS_356102,2026-04-20 14:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,172
TP_003284,CUST_0799,3,SESS_356102,2026-04-28 02:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_2,Desktop,511
TP_003285,CUST_0800,2,SESS_250087,2026-01-12 23:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_9,Tablet,125
TP_003286,CUST_0800,7,SESS_250087,2026-01-13 07:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,441
